League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3,n1*,c1*,n2*,c2*
Premier_League,2018,Newcastle,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",29,15,14,12,4,8,1.0776225398822463,1.0503551609893629,1.015228426395939,2.0,1.663247319929258,2.0,1.663247319929258
Premier_League,2018,Southampton,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",26,13,13,9,3,6,1.1404595918962377,1.1212023997753855,1.0548523206751057,2.0,7.038147400342609,2.0,7.038147400342609
Premier_League,2018,Tottenham,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",36,18,18,23,14,9,6.1398387066215685,24.169013817947803,12.26692836113837,10.0,231.06034453954857,10.0,231.06034453954857
Premier_League,2018,Watford,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",30,15,15,14,8,6,2.4961507090976705,4.308354880446086,2.717391304347826,3.0,22.813134331730065,3.0,22.813134331730065
Premier_League,2018,West Ham,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",31,16,15,15,8,7,1.816345496148979,2.3453130771566144,1.828153564899452,13.0,2.4023004238720205,13.0,2.4023004238720205
Premier_League,2018,Wolves,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",29,15,14,16,8,8,1.5200667549213656,1.7192277091237715,1.375515818431912,1.0,7.725524781301053,1.0,7.725524781301053
Premier_League,2019,Arsenal,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",18,9,9,10,5,5,1.59823727381972,2.0,1.3986013986013983,3.0,5.048670328620976,3.0,5.048670328620976
Premier_League,2019,Aston Villa,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",26,13,13,7,4,3,1.9231719424486764,3.0377264526688803,2.092050209205021,6.0,22.212710213475265,6.0,22.212710213475265
Premier_League,2019,Bournemouth,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",25,13,12,7,5,2,3.292661561131529,8.877048632583316,4.587155963302752,5.0,16.808033307037295,5.0,16.808033307037295
Premier_League,2019,Brighton,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",20,10,10,7,4,3,1.946180267227197,3.128874764752972,1.99203187250996,5.0,4.798547247333933,5.0,4.798547247333933
Premier_League,2019,Burnley,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",26,13,13,13,5,8,1.1539653472320046,1.1359225248742462,1.0471204188481675,11.0,1.528348966096447,11.0,1.528348966096447
Premier_League,2019,Chelsea,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",25,13,12,16,9,7,2.2428629049510174,3.5048840568790505,2.34192037470726,12.0,3.5048840568790505,12.0,3.5048840568790505
Premier_League,2019,Crystal Palace,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",23,12,11,11,6,5,1.7899862238990818,2.417108064126459,1.721170395869191,2.0,12.781347298412449,2.0,12.781347298412449
Premier_League,2019,Everton,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",23,12,11,11,4,7,1.096055742023588,1.0788332563223442,1.0319917440660475,3.0,3.390050413650834,3.0,3.390050413650834
Premier_League,2019,Leicester,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",24,12,12,16,10,6,5.626750944954417,24.019835581121114,10.305028854080792,10.0,104.31616066118633,10.0,104.31616066118633
Premier_League,2019,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",29,15,14,28,15,13,2.576281543157095,6.8458334831090655,2.1052631578947367,3.0,731.2071157164019,3.0,731.2071157164019
Premier_League,2019,Man City,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",28,14,14,20,10,10,1.6668659918797977,2.0,1.485884101040119,1.0,18.628137309221955,1.0,18.628137309221955
Premier_League,2019,Man United,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",22,11,11,14,6,8,1.2120587482619556,1.2310716467889455,1.1049723756906078,9.0,1.674764910613388,9.0,1.674764910613388
Premier_League,2019,Newcastle,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",22,11,11,10,5,5,1.6093503924934975,2.0,1.488095238095238,8.0,3.501969065896337,8.0,3.501969065896337
Premier_League,2019,Norwich,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",25,13,12,5,3,2,1.7910049511836112,2.9030923568024134,1.7921146953405018,3.0,5.619395188302815,3.0,5.619395188302815
Premier_League,2019,Sheffield United,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",20,10,10,11,6,5,2.0177749493992296,3.062341080606125,2.109704641350211,2.0,20.132143310229715,2.0,20.132143310229715
Premier_League,2019,Southampton,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",28,14,14,12,4,8,1.0979001863046656,1.0675950233550218,1.0183299389002036,8.0,2.7888576746199587,8.0,2.7888576746199587
Premier_League,2019,Tottenham,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",22,11,11,12,6,6,1.6267501106170124,2.0,1.4992503748125936,3.0,4.681590966098683,3.0,4.681590966098683
Premier_League,2019,Watford,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",22,11,11,6,1,5,1.0540146636658485,1.028547912021287,1.0030090270812435,3.0,7.882298541762865,3.0,7.882298541762865
Premier_League,2019,West Ham,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",25,13,12,7,5,2,3.292661561131529,8.877048632583316,4.608294930875576,9.0,12.627961666829334,9.0,12.627961666829334
Premier_League,2019,Wolves,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",19,10,9,13,7,6,1.7282675077190934,2.283170200098046,1.6339869281045751,9.0,2.283170200098046,9.0,2.283170200098046
Premier_League,2020,Arsenal,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",37,19,18,22,9,13,1.0948913653220165,1.065981399637439,1.038421599169263,14.0,1.4715126149149838,14.0,1.4715126149149838
Premier_League,2020,Aston Villa,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",35,18,17,18,10,8,2.2103784869010226,3.251007621520635,2.2573363431151243,10.0,5.0990851185531945,10.0,5.0990851185531945
Premier_League,2020,Bournemouth,"[0, 0, 1, 0, 0, 1]",6,3,3,2,1,1,1.3499999999999996,2.0,1.2531328320802004,3.0,2.0,3.0,2.0
Premier_League,2020,Brighton,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",28,14,14,11,4,7,1.159251560095326,1.14005537587158,1.0672358591248663,1.0,4.8461958713784865,1.0,4.8461958713784865
Premier_League,2020,Burnley,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",32,16,16,12,6,6,1.6413023879555435,2.0,1.5384615384615383,3.0,12.59937383107577,3.0,12.59937383107577
Premier_League,2020,Chelsea,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",35,18,17,23,11,12,1.3407893436385574,1.384034642895357,1.1990407673860912,1.0,12.49019242212429,1.0,12.49019242212429
Premier_League,2020,Crystal Palace,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",35,18,17,12,6,6,1.5559791230120128,1.8227975524882851,1.4619883040935673,2.0,6.830689775357752,2.0,6.830689775357752
Premier_League,2020,Everton,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",35,18,17,19,11,8,2.780225581366192,4.947569809703217,3.003003003003003,1.0,7.438124621467486,1.0,7.438124621467486
Premier_League,2020,Fulham,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,13,12,5,2,3,1.2585440197506457,1.3775869376594967,1.1441647597254003,8.0,23.16213631353143,8.0,23.16213631353143
Premier_League,2020,Leeds,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",33,17,16,18,8,10,1.2308507405565043,1.229483691212686,1.109877913429523,15.0,1.394368649301441,15.0,1.394368649301441
Premier_League,2020,Leicester,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",38,19,19,22,10,12,1.3254594966853253,1.3432718797202217,1.182033096926714,2.0,22.61751343194015,2.0,22.61751343194015
Premier_League,2020,Liverpool,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",35,18,17,24,13,11,2.2008717426657083,3.163936066966417,2.0876826722338206,15.0,5.811308400850499,15.0,5.811308400850499
Premier_League,2020,Man City,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",40,20,20,33,17,16,2.1113352992207504,2.9528210131181134,2.044989775051125,7.0,38.531048877799456,7.0,38.531048877799456
Premier_League,2020,Man United,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",31,16,15,25,13,12,1.7319403675500633,2.150885509061355,1.5873015873015872,3.0,68.7879144421758,3.0,68.7879144421758
Premier_League,2020,Newcastle,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",34,17,17,13,6,7,1.4373065071050646,1.5675940256185863,1.3003901170351104,17.0,1.5675940256185863,17.0,1.5675940256185863
Premier_League,2020,Norwich,"[0, 0, 0, 0, 0, 0, 0]",7,4,3,0,0,0,1.0,,1.0,,-inf,,-inf
Premier_League,2020,Sheffield United,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",42,21,21,10,3,7,1.115580566566669,1.0795050845462293,1.0319917440660475,16.0,1.7969472960978428,16.0,1.7969472960978428
Premier_League,2020,Southampton,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",34,17,17,15,11,4,14.56552706036885,128.07439527589318,53.50454788657036,17.0,128.07439527589318,17.0,128.07439527589318
Premier_League,2020,Tottenham,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",35,18,17,22,13,9,3.679648828455869,8.401839102981153,4.926108374384237,17.0,8.401839102981153,17.0,8.401839102981153
Premier_League,2020,Watford,"[0, 1, 1, 0, 0, 0]",6,3,3,2,2,0,3.374999999999999,24.019835581121114,5.076142131979696,3.0,24.019835581121114,3.0,24.019835581121114
Premier_League,2020,West Brom,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",27,14,13,5,2,3,1.26353190974014,1.3858205225840643,1.182033096926714,5.0,8.416620112278483,5.0,8.416620112278483
Premier_League,2020,West Ham,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",34,17,17,22,11,11,1.6940559768780732,2.0,1.547987616099071,11.0,5.1118398815032196,11.0,5.1118398815032196
Premier_League,2020,Wolves,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",34,17,17,14,8,6,2.447268735492138,4.116536534324099,2.8328611898016995,3.0,15.491192048278444,3.0,15.491192048278444
Premier_League,2021,Arsenal,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]",35,18,17,22,11,11,1.5359735729599868,1.703413291180666,1.402524544179523,12.0,7.827613545798688,12.0,7.827613545798688
Premier_League,2021,Aston Villa,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",32,16,16,13,7,6,1.9742450452383309,2.782050410339397,1.8832391713747645,2.0,8.811117764478764,2.0,8.811117764478764
Premier_League,2021,Brentford,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",31,16,15,13,6,7,1.3537084097988803,1.4339381695395683,1.2422360248447204,1.0,5.159274747841313,1.0,5.159274747841313
Premier_League,2021,Brighton,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",23,12,11,12,7,5,2.265844858742432,3.725717207885436,2.183406113537118,11.0,3.7257172078854355,11.0,3.7257172078854355
Premier_League,2021,Burnley,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",24,12,12,7,3,4,1.3416496587301463,1.4851863748254122,1.1947431302270013,3.0,8.519205978942836,3.0,8.519205978942836
Premier_League,2021,Chelsea,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",27,14,13,21,12,9,3.092768129149961,6.594262351834846,3.4246575342465757,7.0,15.740589893354004,7.0,15.740589893354004
Premier_League,2021,Crystal Palace,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",23,12,11,11,5,6,1.294649921034118,1.3668759169539026,1.1933174224343674,2.0,1.9023050051103447,2.0,1.9023050051103447
Premier_League,2021,Everton,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",32,16,16,11,5,6,1.4144296022213771,1.5500855683384027,1.3106159895150722,1.0,4.327692590338489,1.0,4.327692590338489
Premier_League,2021,Leeds,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",27,14,13,9,5,4,1.8114671956806268,2.5466317660905053,1.7421602787456445,4.0,2.8503376983300504,4.0,2.8503376983300504
Premier_League,2021,Leicester,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",28,14,14,14,7,7,1.653613241824788,2.0,1.567398119122257,6.0,2.0,6.0,2.0
Premier_League,2021,Liverpool,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,15,15,28,13,15,1.0,1.0771421802925631,1.0,1.0,1.647110833107214,1.0,1.647110833107214
Premier_League,2021,Man City,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,16,16,29,14,15,1.261032507627949,1.3738123461770075,1.1210762331838564,10.0,2.1394410202304917,10.0,2.1394410202304917
Premier_League,2021,Man United,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",28,14,14,16,9,7,2.567525473201,4.494293967166615,2.7548209366391183,5.0,31.220027933701637,5.0,31.220027933701637
Premier_League,2021,Newcastle,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",28,14,14,13,4,9,1.056475851765413,1.0299388881489515,1.0090817356205852,4.0,1.781037500062463,4.0,1.781037500062463
Premier_League,2021,Norwich,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",31,16,15,5,2,3,1.2714126160128068,1.3990457979096294,1.1737089201877935,6.0,8.634126863158778,6.0,8.634126863158778
Premier_League,2021,Southampton,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",25,13,12,9,6,3,3.123826759304197,7.381478532763724,4.310344827586207,10.0,74.0412714663581,10.0,74.0412714663581
Premier_League,2021,Tottenham,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",33,17,16,22,11,11,1.513141448164525,1.6742749000819772,1.3831258644536653,16.0,1.6742749000819772,16.0,1.6742749000819772
Premier_League,2021,Watford,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",33,17,16,6,4,2,2.365811508760211,4.85845275411259,3.076923076923077,8.0,15.929753942299323,8.0,15.929753942299323
Premier_League,2021,West Ham,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",30,15,15,16,9,7,2.523078708371905,4.308354880446086,2.6525198938992043,5.0,19.664343416801284,5.0,19.664343416801284
Premier_League,2021,Wolves,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",32,16,16,15,9,6,3.2216357774467346,6.946836150742856,4.237288135593221,5.0,90.02363191450482,5.0,90.02363191450482
Premier_League,2022,Arsenal,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",32,16,16,26,15,11,6.032363826362286,28.554566335309747,11.49029070435482,3.0,78.40817910726082,3.0,78.40817910726082
Premier_League,2022,Aston Villa,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",31,16,15,18,8,10,1.2124268534482845,1.2101623693714945,1.1210762331838564,4.0,2.754208499103352,4.0,2.754208499103352
Premier_League,2022,Bournemouth,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",32,16,16,11,4,7,1.1716889607796015,1.1521888830777374,1.079913606911447,4.0,16.426002014511514,4.0,16.426002014511514
Premier_League,2022,Brentford,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",24,12,12,15,8,7,2.041997230671358,2.9704882894736944,2.0161290322580645,11.0,4.356986082268802,11.0,4.356986082268802
Premier_League,2022,Brighton,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",30,15,15,18,9,9,1.6756468783580716,2.0,1.5748031496062993,1.0,9.394916114100695,1.0,9.394916114100695
Premier_League,2022,Chelsea,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",27,14,13,11,7,4,3.004756359851972,6.460827370308542,3.937007874015748,8.0,37.99809927814678,8.0,37.99809927814678
Premier_League,2022,Crystal Palace,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",26,13,13,11,6,5,1.9765389138057148,2.8926884770650925,2.1321961620469083,13.0,2.8926884770650925,13.0,2.8926884770650925
Premier_League,2022,Everton,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",26,13,13,8,3,5,1.221969926728363,1.2464289390402543,1.1049723756906078,6.0,1.7804628468033483,6.0,1.7804628468033483
Premier_League,2022,Fulham,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",31,16,15,15,9,6,2.862765580742819,5.47058459211256,3.3222591362126246,12.0,10.954919898689786,12.0,10.954919898689786
Premier_League,2022,Leeds,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",28,14,14,7,4,3,1.918134184918154,3.01877413274221,1.976284584980237,7.0,25.72019886318212,7.0,25.72019886318212
Premier_League,2022,Leicester,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",31,16,15,9,5,4,1.8219668311652024,2.568232696913777,1.9083969465648856,12.0,8.770355838021107,12.0,8.770355838021107
Premier_League,2022,Liverpool,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",28,14,14,19,8,11,1.1403848103651506,1.126611601022543,1.0395010395010396,1.0,1.318721895917021,1.0,1.318721895917021
Premier_League,2022,Man City,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",33,17,16,28,14,14,1.3856886359912752,1.5154299599902783,1.256281407035176,1.0,123.03361412136091,1.0,123.03361412136091
Premier_League,2022,Man United,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",32,16,16,23,12,11,2.0691409914532803,2.881065531983058,1.996007984031936,12.0,3.269362931709322,12.0,3.269362931709322
Premier_League,2022,Newcastle,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",24,12,12,19,10,9,2.123108429156708,3.2508264527152875,2.0,2.0,6.925987799293931,2.0,6.925987799293931
Premier_League,2022,Nottm Forest,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",27,14,13,9,5,4,1.8114671956806268,2.5466317660905053,1.893939393939394,12.0,4.862467634170492,12.0,4.862467634170492
Premier_League,2022,Southampton,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,6,4,2,2.366231518760444,4.86292276415419,2.710027100271003,9.0,24.674859006957952,9.0,24.674859006957952
