League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3
Premier_League,2019,West Ham,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",25,13,12,7,5,2,3.2926615611315295,8.877048632583316,4.608294930875576
Premier_League,2019,Wolves,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",19,10,9,13,7,6,1.7282675077190934,2.283170200098046,1.6339869281045751
Premier_League,2020,Arsenal,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",37,19,18,22,9,13,1.0948913653220163,1.065981399637439,1.0384215991692627
Premier_League,2020,Aston Villa,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",35,18,17,18,10,8,2.2103784869010226,3.251007621520635,2.2573363431151243
Premier_League,2020,Bournemouth,"[0, 0, 1, 0, 0, 1]",6,3,3,2,1,1,1.3499999999999996,2.0,1.2531328320802004
Premier_League,2020,Brighton,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",28,14,14,11,4,7,1.159251560095326,1.1400553758715801,1.0672358591248665
Premier_League,2020,Burnley,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",32,16,16,12,6,6,1.6413023879555437,2.0,1.5384615384615385
Premier_League,2020,Chelsea,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",35,18,17,23,11,12,1.3407893436385574,1.384034642895357,1.1990407673860912
Premier_League,2020,Crystal Palace,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",35,18,17,12,6,6,1.5559791230120128,1.8227975524882853,1.4619883040935673
Premier_League,2020,Everton,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",35,18,17,19,11,8,2.7802255813661914,4.947569809703217,3.003003003003003
Premier_League,2020,Fulham,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",25,13,12,5,2,3,1.2585440197506457,1.3775869376594967,1.1441647597254005
Premier_League,2020,Leeds,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",33,17,16,18,8,10,1.2308507405565043,1.229483691212686,1.1098779134295227
Premier_League,2020,Leicester,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",38,19,19,22,10,12,1.3254594966853253,1.3432718797202217,1.1820330969267139
Premier_League,2020,Liverpool,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",35,18,17,24,13,11,2.2008717426657083,3.163936066966417,2.0876826722338206
Premier_League,2020,Man City,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",40,20,20,33,17,16,2.1113352992207504,2.9528210131181134,2.044989775051125
Premier_League,2020,Man United,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",31,16,15,25,13,12,1.7319403675500633,2.150885509061355,1.5873015873015872
Premier_League,2020,Newcastle,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",34,17,17,13,6,7,1.4373065071050646,1.5675940256185863,1.3003901170351104
Premier_League,2020,Norwich,"[0, 0, 0, 0, 0, 0, 0]",7,4,3,0,0,0,1.0,,1.0
Premier_League,2020,Sheffield United,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",42,21,21,10,3,7,1.115580566566669,1.0795050845462293,1.0319917440660475
Premier_League,2020,Southampton,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",34,17,17,15,11,4,14.56552706036885,128.07439527589318,53.50454788657036
Premier_League,2020,Tottenham,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",35,18,17,22,13,9,3.679648828455869,8.401839102981153,4.926108374384237
Premier_League,2020,Watford,"[0, 1, 1, 0, 0, 0]",6,3,3,2,2,0,3.374999999999999,24.019835581121114,5.0761421319796955
Premier_League,2020,West Brom,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",27,14,13,5,2,3,1.26353190974014,1.3858205225840645,1.1820330969267139
Premier_League,2020,West Ham,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",34,17,17,22,11,11,1.6940559768780732,2.0,1.5479876160990713
Premier_League,2020,Wolves,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",34,17,17,14,8,6,2.447268735492138,4.116536534324099,2.8328611898016995
Premier_League,2021,Arsenal,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]",35,18,17,22,11,11,1.5359735729599868,1.703413291180666,1.402524544179523
Premier_League,2021,Aston Villa,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",32,16,16,13,7,6,1.9742450452383309,2.7820504103393975,1.8832391713747645
Premier_League,2021,Brentford,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",31,16,15,13,6,7,1.3537084097988805,1.4339381695395683,1.2422360248447204
Premier_League,2021,Brighton,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",23,12,11,12,7,5,2.2658448587424314,3.7257172078854355,2.183406113537118
Premier_League,2021,Burnley,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",24,12,12,7,3,4,1.3416496587301465,1.4851863748254122,1.1947431302270013
Premier_League,2021,Chelsea,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1]",27,14,13,21,12,9,3.092768129149961,6.594262351834846,3.4246575342465753
Premier_League,2021,Crystal Palace,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",23,12,11,11,5,6,1.294649921034118,1.3668759169539026,1.1933174224343674
Premier_League,2021,Everton,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",32,16,16,11,5,6,1.4144296022213771,1.5500855683384027,1.3106159895150722
Premier_League,2021,Leeds,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",27,14,13,9,5,4,1.8114671956806268,2.5466317660905053,1.7421602787456445
Premier_League,2021,Leicester,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",28,14,14,14,7,7,1.653613241824788,2.0,1.567398119122257
Premier_League,2021,Liverpool,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,15,15,28,13,15,1.0,1.0771421802925631,1.0
Premier_League,2021,Man City,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,16,16,29,14,15,1.261032507627949,1.3738123461770075,1.1210762331838564
Premier_League,2021,Man United,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",28,14,14,16,9,7,2.567525473201,4.494293967166615,2.7548209366391183
Premier_League,2021,Newcastle,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",28,14,14,13,4,9,1.056475851765413,1.0299388881489515,1.0090817356205852
Premier_League,2021,Norwich,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",31,16,15,5,2,3,1.2714126160128068,1.3990457979096294,1.1737089201877935
Premier_League,2021,Southampton,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",25,13,12,9,6,3,3.123826759304197,7.381478532763724,4.310344827586207
Premier_League,2021,Tottenham,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",33,17,16,22,11,11,1.513141448164525,1.6742749000819772,1.3831258644536653
Premier_League,2021,Watford,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",33,17,16,6,4,2,2.365811508760211,4.85845275411259,3.076923076923077
Premier_League,2021,West Ham,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",30,15,15,16,9,7,2.523078708371905,4.308354880446086,2.6525198938992043
Premier_League,2021,Wolves,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",32,16,16,15,9,6,3.2216357774467346,6.946836150742856,4.237288135593221
Premier_League,2022,Arsenal,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",32,16,16,26,15,11,6.032363826362286,28.554566335309747,11.49029070435482
Premier_League,2022,Aston Villa,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",31,16,15,18,8,10,1.2124268534482843,1.2101623693714945,1.1210762331838564
Premier_League,2022,Bournemouth,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",32,16,16,11,4,7,1.1716889607796017,1.1521888830777374,1.079913606911447
Premier_League,2022,Brentford,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]",24,12,12,15,8,7,2.041997230671358,2.9704882894736944,2.0161290322580645
Premier_League,2022,Brighton,"[1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",30,15,15,18,9,9,1.6756468783580716,2.0,1.5748031496062993
Premier_League,2022,Chelsea,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",27,14,13,11,7,4,3.004756359851972,6.460827370308542,3.937007874015748
Premier_League,2022,Crystal Palace,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",26,13,13,11,6,5,1.9765389138057148,2.8926884770650925,2.1321961620469083
Premier_League,2022,Everton,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",26,13,13,8,3,5,1.221969926728363,1.2464289390402543,1.1049723756906078
Premier_League,2022,Fulham,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",31,16,15,15,9,6,2.862765580742819,5.47058459211256,3.3222591362126246
Premier_League,2022,Leeds,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",28,14,14,7,4,3,1.918134184918154,3.0187741327422106,1.976284584980237
Premier_League,2022,Leicester,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",31,16,15,9,5,4,1.8219668311652022,2.568232696913777,1.9083969465648856
Premier_League,2022,Liverpool,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",28,14,14,19,8,11,1.1403848103651506,1.126611601022543,1.0395010395010396
Premier_League,2022,Man City,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",33,17,16,28,14,14,1.3856886359912752,1.5154299599902785,1.256281407035176
Premier_League,2022,Man United,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",32,16,16,23,12,11,2.0691409914532803,2.881065531983058,1.996007984031936
Premier_League,2022,Newcastle,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",24,12,12,19,10,9,2.123108429156708,3.2508264527152875,2.0
Premier_League,2022,Nottm Forest,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",27,14,13,9,5,4,1.8114671956806268,2.5466317660905053,1.893939393939394
Premier_League,2022,Southampton,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,6,4,2,2.366231518760444,4.86292276415419,2.710027100271003
Premier_League,2022,Tottenham,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",32,16,16,18,10,8,2.517949205927246,4.2013850488496525,2.710027100271003
Premier_League,2022,West Ham,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",31,16,15,11,4,7,1.13799765185277,1.1158677033977469,1.0548523206751055
Premier_League,2022,Wolves,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",30,15,15,11,4,7,1.1660227687898326,1.1465946153878563,1.0660980810234542
Premier_League,2023,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",33,17,16,28,13,15,1.0777737549222652,1.0908010400347226,1.0183299389002036
Premier_League,2023,Aston Villa,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",30,15,15,20,12,8,4.925163392299065,16.48325605371109,8.177283506419167
Premier_League,2023,Bournemouth,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",29,15,14,13,7,6,1.8137160467771012,2.3903802471936064,1.7825311942959001
Premier_League,2023,Brentford,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",29,15,14,10,5,5,1.5243442158298037,1.8063123857418013,1.4164305949008498
Premier_League,2023,Brighton,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",26,13,13,12,8,4,4.919015616099991,17.303747393331143,8.471704506946798
Premier_League,2023,Burnley,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",29,15,14,5,2,3,1.2677687212207636,1.3928975292929033,1.1764705882352942
Premier_League,2023,Chelsea,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",29,15,14,18,7,11,1.0580269137100597,1.0399460889896046,1.015228426395939
Premier_League,2023,Crystal Palace,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",28,14,14,13,5,8,1.1655130865903642,1.1465412140302207,1.0626992561105206
Premier_League,2023,Everton,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",29,15,14,13,8,5,2.922830080056166,5.875355368060922,3.225806451612903
Premier_League,2023,Fulham,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",30,15,15,13,6,7,1.426420240978409,1.553454308643979,1.2642225031605563
Premier_League,2023,Liverpool,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",28,14,14,24,13,11,3.0980124107883453,7.140633069983435,3.4246575342465753
Premier_League,2023,Luton,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",30,15,15,6,4,2,2.512416303240131,5.535406238226222,3.2467532467532467
Premier_League,2023,Man City,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31,16,15,28,13,15,1.0,1.0403823203713451,1.0
Premier_League,2023,Man United,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",32,16,16,18,9,9,1.6806258940555632,2.0,1.5360983102918586
Premier_League,2023,Newcastle,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]",32,16,16,18,9,9,1.6806258940555632,2.0,1.550387596899225
Premier_League,2023,Nottm Forest,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",29,15,14,9,5,4,1.8171642779963417,2.5582213856154716,1.8315018315018314
Premier_League,2023,Sheffield United,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,3,2,1,1.7655910090854823,3.43045512363755,1.8832391713747645
Premier_League,2023,Tottenham,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",32,16,16,20,11,9,2.559326799309099,4.299144643591379,2.9069767441860463
Premier_League,2023,West Ham,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",28,14,14,14,8,6,2.529956763434219,4.447490501346341,2.840909090909091
Premier_League,2023,Wolves,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",31,16,15,13,8,5,2.8996857479598197,5.758225761303373,3.6101083032490973
Premier_League,2024,Arsenal,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",24,12,12,20,10,10,1.6163774630092107,2.0,1.4104372355430184
Premier_League,2024,Aston Villa,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",29,15,14,19,9,10,1.3032041067182132,1.3491754685362924,1.1737089201877935
Premier_League,2024,Bournemouth,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]",27,14,13,15,9,6,2.932327819116243,5.823339342313051,3.389830508474576
Premier_League,2024,Brentford,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",30,15,15,16,7,9,1.2822733383313059,1.3022650338724133,1.145475372279496
Premier_League,2024,Brighton,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",25,13,12,16,8,8,1.4708481968310905,1.6522935832009673,1.3458950201884252
Premier_League,2024,Chelsea,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",29,15,14,20,11,9,2.223744144141939,3.340558766918102,2.237136465324385
Premier_League,2024,Crystal Palace,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",24,12,12,13,5,8,1.1393262544582814,1.1230052380468991,1.0427528675703859
Premier_League,2024,Everton,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",23,12,11,11,3,8,1.0240578006127397,1.011165299765466,1.0040160642570282
Premier_League,2024,Fulham,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",29,15,14,15,9,6,2.8927652183629156,5.619271194285363,3.236245954692557
Premier_League,2024,Ipswich,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",28,14,14,4,3,1,2.5964281531216575,7.140633069983433,3.5587188612099645
Premier_League,2024,Leicester,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",31,16,15,6,3,3,1.4875281741654942,1.8688961605013035,1.4005602240896358
Premier_League,2024,Liverpool,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",29,15,14,25,14,11,3.3034693603424374,8.021734535248276,3.7037037037037037
Premier_League,2024,Man City,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",30,15,15,21,9,12,1.1452493588570205,1.131220262965327,1.0515247108307044
