,League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3
453,Premier_League,2000,Bradford,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",27,14,13,5,2,3,1.26353190974014,1.3858205225840645,1.1312217194570136
454,Premier_League,2000,Charlton,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",28,14,14,14,6,8,1.2689954302532724,1.2900660638831267,1.152073732718894
455,Premier_League,2000,Chelsea,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",28,14,14,17,7,10,1.1570622831436264,1.14005537587158,1.0570824524312896
456,Premier_League,2000,Coventry,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",28,14,14,8,4,4,1.5855812118384875,2.0,1.4771048744460857
457,Premier_League,2000,Derby,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",26,13,13,10,4,6,1.2421188280651394,1.2659130648831014,1.1402508551881414
458,Premier_League,2000,Everton,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",29,15,14,11,6,5,1.8172633910426899,2.462670581832049,1.8115942028985508
459,Premier_League,2000,Ipswich,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",32,16,16,20,10,10,1.6855781975741024,2.0,1.5649452269170578
460,Premier_League,2000,Leeds,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",30,15,15,20,7,13,1.0197953445319419,1.0101707790000722,1.0
461,Premier_League,2000,Leicester,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",32,16,16,14,10,4,9.802523807247915,61.52058338109255,27.041644131963224
462,Premier_League,2000,Liverpool,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",29,15,14,20,9,11,1.1650387502133732,1.1628164841583333,1.0559662090813093
463,Premier_League,2000,Man City,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",28,14,14,8,4,4,1.5855812118384875,2.0,1.4513788098693758
464,Premier_League,2000,Man United,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",30,15,15,24,13,11,2.8422180015290257,5.535406238226226,2.9411764705882355
465,Premier_League,2000,Middlesbrough,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1]",23,12,11,9,2,7,1.0260986643835954,1.0106794299506638,1.001001001001001
466,Premier_League,2000,Newcastle,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",29,15,14,14,8,6,2.2392671791806773,3.492564201602757,2.288329519450801
467,Premier_League,2000,Southampton,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",28,14,14,14,6,8,1.2689954302532724,1.2900660638831267,1.1574074074074074
468,Premier_League,2000,Sunderland,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",26,13,13,15,8,7,2.0240247325146057,2.892688477065093,1.890359168241966
469,Premier_League,2000,Tottenham,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",28,14,14,13,7,6,1.9895619021522117,2.837933762005624,2.0366598778004072
470,Premier_League,2000,West Ham,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",26,13,13,10,7,3,5.035065225419199,18.71542646747687,8.819897689186805
471,Premier_League,2001,Arsenal,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",29,15,14,26,12,14,1.0,1.0401448584420148,1.0
472,Premier_League,2001,Aston Villa,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.9239766081871346
473,Premier_League,2001,Blackburn,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.1402508551881414
474,Premier_League,2001,Bolton,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",25,13,12,9,5,4,1.8045939709170182,2.5330520271144654,1.7543859649122806
475,Premier_League,2001,Charlton,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",24,12,12,10,6,4,2.5534582227681693,4.906459000638238,3.067484662576687
476,Premier_League,2001,Chelsea,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",25,13,12,17,9,8,1.7603977362480616,2.2452062810280946,1.7241379310344827
477,Premier_League,2001,Derby,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",32,16,16,8,5,3,2.4692143901991512,4.828396632130076,2.865329512893983
478,Premier_League,2001,Everton,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",28,14,14,11,6,5,1.9683259886695428,2.862086060341679,2.044989775051125
479,Premier_League,2001,Fulham,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",24,12,12,10,7,3,5.219315448873108,20.472933077115478,9.366804046459348
480,Premier_League,2001,Ipswich,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",29,15,14,9,4,5,1.3267542937818892,1.4272484050108833,1.203369434416366
481,Premier_League,2001,Leeds,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",26,13,13,18,11,7,5.505114790724586,22.423430531569778,10.110201193003741
482,Premier_League,2001,Leicester,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",25,13,12,5,3,2,1.7910049511836112,2.9030923568024134,1.7452006980802792
483,Premier_League,2001,Liverpool,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",30,15,15,24,11,13,1.2006614695049904,1.2204874155641445,1.0905125408942202
484,Premier_League,2001,Man United,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",33,17,16,24,11,13,1.1713050774181653,1.1669977778685074,1.0775862068965518
485,Premier_League,2001,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.0964912280701755
486,Premier_League,2001,Newcastle,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",30,15,15,21,11,10,2.063945400892388,2.897172134819273,2.0876826722338206
487,Premier_League,2001,Southampton,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.1363636363636365
488,Premier_League,2001,Sunderland,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",28,14,14,10,7,3,4.892629387655304,17.443994055572396,8.461668641056017
489,Premier_League,2001,Tottenham,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",30,15,15,14,8,6,2.4961507090976705,4.308354880446086,2.6737967914438503
490,Premier_League,2001,West Ham,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]",30,15,15,15,7,8,1.4359963188570928,1.5564210264360374,1.278772378516624
491,Premier_League,2002,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",29,15,14,23,11,12,1.2213713439024632,1.25849968994697,1.1025358324145536
492,Premier_League,2002,Aston Villa,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",29,15,14,12,6,6,1.5298926367629486,1.7792767844805109,1.3812154696132597
493,Premier_League,2002,Birmingham,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",29,15,14,13,6,7,1.34114775695508,1.4168712447854608,1.2121212121212122
494,Premier_League,2002,Blackburn,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",26,13,13,16,7,9,1.2478274684880988,1.2659130648831014,1.1325028312570782
495,Premier_League,2002,Bolton,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",24,12,12,10,3,7,1.07831695472985,1.0513533321374784,1.016260162601626
496,Premier_League,2002,Charlton,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",31,16,15,14,8,6,2.236566916934633,3.4717038192097363,2.4096385542168677
497,Premier_League,2002,Chelsea,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",28,14,14,19,10,9,2.057873193112623,2.916583536972888,1.9455252918287937
498,Premier_League,2002,Everton,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",30,15,15,17,9,8,2.0191974896040747,2.8068338874262353,2.028397565922921
499,Premier_League,2002,Fulham,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",29,15,14,13,6,7,1.34114775695508,1.4168712447854608,1.2578616352201257
500,Premier_League,2002,Leeds,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",33,17,16,14,7,7,1.5521739641567665,1.7875692400458891,1.5151515151515151
501,Premier_League,2002,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",28,14,14,18,9,9,1.668616179586344,2.0,1.4814814814814814
502,Premier_League,2002,Man City,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",32,16,16,15,7,8,1.4441161147724728,1.5663603036350555,1.2391573729863692
503,Premier_League,2002,Man United,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,15,15,25,10,15,1.0,1.007204472370678,1.0
504,Premier_League,2002,Middlesbrough,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",28,14,14,13,7,6,1.9895619021522117,2.837933762005624,1.9841269841269842
505,Premier_League,2002,Newcastle,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",32,16,16,21,10,11,1.4439098214850439,1.5500855683384027,1.2690355329949239
506,Premier_League,2002,Southampton,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",25,13,12,13,8,5,2.991423634697006,6.241756210562176,3.6496350364963503
507,Premier_League,2002,Sunderland,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,4,4,0,7.942714371370804,52.64808596108152,17.19986240110079
508,Premier_League,2002,Tottenham,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",30,15,15,14,9,5,4.542665438796399,13.963076700807273,7.415647015202077
509,Premier_League,2002,West Brom,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",30,15,15,6,4,2,2.512416303240131,5.535406238226222,3.236245954692557
510,Premier_League,2002,West Ham,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",26,13,13,10,3,7,1.0856472264657993,1.0564479778026155,1.0266940451745379
511,Premier_League,2003,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22,11,11,22,11,11,1.0,,1.0
512,Premier_League,2003,Aston Villa,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",25,13,12,14,6,8,1.1767143482253397,1.1778155004847752,1.0718113612004287
513,Premier_League,2003,Birmingham,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",22,11,11,12,6,6,1.6267501106170124,2.0,1.5479876160990713
514,Premier_League,2003,Blackburn,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",26,13,13,10,5,5,1.6144076428525194,2.0,1.5698587127158556
515,Premier_League,2003,Bolton,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",24,12,12,12,5,7,1.2404603270745003,1.261205955414189,1.1111111111111112
516,Premier_League,2003,Charlton,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",25,13,12,12,8,4,4.258720629846728,12.621164397817209,6.402458544080927
517,Premier_League,2003,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",28,14,14,22,12,10,2.843482019820793,5.602534042157461,2.9411764705882355
518,Premier_League,2003,Everton,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",24,12,12,8,5,3,2.5440458409926445,5.174962496422871,2.9761904761904763
519,Premier_League,2003,Fulham,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.9411764705882355
520,Premier_League,2003,Leeds,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",25,13,12,6,4,2,2.368268470276317,4.884559057439188,2.9585798816568047
521,Premier_League,2003,Leicester,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",18,9,9,6,2,4,1.1693797528517105,1.1885734173450602,1.0741138560687433
522,Premier_League,2003,Liverpool,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",23,12,11,15,6,9,1.066480869113727,1.0579234755360898,1.019367991845056
523,Premier_League,2003,Man City,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",22,11,11,8,5,3,2.57516125718696,5.327662064543003,3.0303030303030303
524,Premier_League,2003,Man United,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",28,14,14,20,11,9,2.7077050625657972,4.965444303155276,3.1055900621118013
525,Premier_League,2003,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",27,14,13,12,6,6,1.5175105332061893,1.759386916159739,1.4144271570014144
526,Premier_League,2003,Newcastle,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",21,11,10,13,6,7,1.2499575403450318,1.3041157392001559,1.1198208286674132
527,Premier_League,2003,Portsmouth,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",26,13,13,9,4,5,1.3773750381549292,1.5153465600439986,1.2820512820512822
528,Premier_League,2003,Southampton,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",23,12,11,10,7,3,4.539850323938444,14.998348354855354,7.106815436003127
529,Premier_League,2003,Tottenham,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.1363636363636365
530,Premier_League,2003,Wolves,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",23,12,11,7,2,5,1.0908090999033375,1.0717645456222658,1.0131712259371835
531,Premier_League,2004,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",25,13,12,21,11,10,1.6820603468634376,2.149641506029287,1.4492753623188406
532,Premier_League,2004,Aston Villa,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",24,12,12,12,6,6,1.6318725099601594,2.0,1.5082956259426847
533,Premier_League,2004,Birmingham,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",23,12,11,9,6,3,3.1524310523127923,7.558906938085354,4.219409282700422
534,Premier_League,2004,Blackburn,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",21,11,10,9,3,6,1.0859888208318986,1.069595179298994,1.0341261633919339
535,Premier_League,2004,Bolton,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",26,13,13,15,6,9,1.14894499498751,1.1323123378609816,1.0548523206751055
536,Premier_League,2004,Charlton,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",25,13,12,12,6,6,1.502153325177417,1.7353597143161648,1.349527665317139
537,Premier_League,2004,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",26,13,13,25,12,13,1.0,1.1819083901602732,1.0
538,Premier_League,2004,Crystal Palace,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",25,13,12,6,3,3,1.4716416311930953,1.8356077008650071,1.3477088948787062
539,Premier_League,2004,Everton,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",27,14,13,17,11,6,6.019926172244229,24.585067301426836,11.088933244621867
540,Premier_League,2004,Fulham,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",25,13,12,9,4,5,1.307599339125011,1.399220074579398,1.1820330969267139
541,Premier_League,2004,Liverpool,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",28,14,14,16,8,8,1.6638410088511535,2.0,1.5698587127158556
542,Premier_League,2004,Man City,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",23,12,11,11,5,6,1.294649921034118,1.3668759169539026,1.1587485515643106
543,Premier_League,2004,Man United,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",23,12,11,19,10,9,1.6817675629289275,2.165185505280741,1.4684287812041117
544,Premier_League,2004,Middlesbrough,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",23,12,11,12,8,4,4.393858028165594,13.685001820945512,6.65513110608279
545,Premier_League,2004,Newcastle,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",21,11,10,9,5,4,1.7854213182284127,2.4973834298606308,1.7391304347826086
546,Premier_League,2004,Norwich,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",22,11,11,5,2,3,1.2924968664422045,1.4398117926016154,1.2048192771084338
547,Premier_League,2004,Portsmouth,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",26,13,13,9,6,3,3.470513486154155,9.25066171835886,4.716981132075472
548,Premier_League,2004,Southampton,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",21,11,10,5,2,3,1.2453382793729286,1.3562928722382623,1.1534025374855825
549,Premier_League,2004,Tottenham,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",25,13,12,13,6,7,1.3068688953698475,1.3722517042282367,1.1574074074074074
550,Premier_League,2004,West Brom,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",19,10,9,5,1,4,1.0637209345752767,1.0463948218286554,1.015228426395939
551,Premier_League,2005,Arsenal,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",31,16,15,20,10,10,1.5092252912631492,1.6786172846719813,1.3966480446927374
552,Premier_League,2005,Aston Villa,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",26,13,13,10,5,5,1.6144076428525194,2.0,1.545595054095827
553,Premier_League,2005,Birmingham,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",28,14,14,8,3,5,1.2267334582687894,1.252178551393171,1.1160714285714286
554,Premier_League,2005,Blackburn,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",32,16,16,19,8,11,1.1823387403855967,1.1629437259903608,1.0905125408942202
