,League,Season,Team,Sequence,n,n1,n2,k,k1,k2,Team_Name,c2,c3
378,Bundesliga,2021,Augsburg,"[0, 1, 0, 1, 3, 0, 0, 1, 0, 3, 0, 3, 1, 0, 3, 1, 1, 0, 1, 0, 3, 0, 0, 1, 3, 0, 3, 3, 0, 0, 3, 0, 0, 3]",34,17,17,38,18,20,2021 Augsburg,1.517574414021597,1.5649452269170578
379,Bundesliga,2021,Bayern Munich,"[1, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 1, 1, 3, 3, 3, 3, 3, 0, 1, 1]",34,17,17,77,43,34,2021 Bayern Munich,52.22850402186902,8.0
380,Bundesliga,2021,Bielefeld,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 3, 1, 0, 1, 0, 3, 3, 1, 1, 3, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",34,17,17,28,16,12,2021 Bielefeld,5.3359907790265,3.257328990228013
381,Bundesliga,2021,Bochum,"[0, 3, 0, 0, 0, 1, 0, 3, 3, 0, 3, 0, 3, 3, 1, 0, 0, 3, 0, 1, 1, 3, 1, 0, 3, 0, 0, 3, 1, 0, 0, 3, 3, 0]",34,17,17,42,20,22,2021 Bochum,1.5237037287107387,1.567398119122257
382,Bundesliga,2021,Dortmund,"[3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 0, 1, 3, 0, 3, 3, 3, 0, 3, 3, 1, 3, 3, 1, 0, 3, 3, 0, 0, 3, 3]",34,17,17,69,34,35,2021 Dortmund,1.712886020112078,1.6891891891891893
383,Bundesliga,2021,Ein Frankfurt,"[0, 1, 1, 1, 1, 1, 3, 0, 0, 1, 3, 3, 3, 0, 3, 3, 3, 0, 1, 0, 3, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 0, 1, 1]",34,17,17,42,27,15,2021 Ein Frankfurt,126.83978778008998,15.900779138177771
384,Bundesliga,2021,FC Koln,"[3, 0, 3, 1, 1, 1, 3, 0, 1, 0, 1, 1, 3, 1, 0, 3, 3, 3, 0, 1, 3, 0, 3, 1, 0, 3, 1, 0, 3, 3, 3, 3, 0, 0]",34,17,17,52,25,27,2021 FC Koln,1.5290581956307028,1.5197568389057752
385,Bundesliga,2021,Freiburg,"[1, 3, 3, 1, 1, 3, 3, 1, 3, 3, 0, 0, 0, 3, 0, 1, 3, 1, 0, 3, 0, 1, 3, 3, 1, 3, 1, 0, 3, 3, 1, 3, 0, 0]",34,17,17,55,29,26,2021 Freiburg,3.6282770336686445,2.3529411764705883
386,Bundesliga,2021,Greuther Furth,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 1, 3, 0, 3, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",34,17,17,18,5,13,2021 Greuther Furth,1.0192241906942976,1.0395010395010396
387,Bundesliga,2021,Hertha,"[0, 0, 0, 3, 3, 0, 0, 3, 3, 0, 1, 0, 1, 1, 3, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 3, 3, 1, 0, 0]",34,17,17,33,21,12,2021 Hertha,35.21163803777328,6.024096385542169
388,Bundesliga,2021,Hoffenheim,"[3, 1, 0, 0, 1, 3, 0, 3, 0, 3, 0, 3, 3, 3, 3, 1, 1, 3, 0, 0, 0, 3, 3, 3, 3, 1, 0, 0, 0, 1, 1, 0, 0, 0]",34,17,17,46,28,18,2021 Hoffenheim,42.914752898974804,7.462686567164179
389,Bundesliga,2021,Leverkusen,"[1, 3, 3, 0, 3, 3, 3, 0, 1, 0, 1, 3, 3, 3, 0, 1, 0, 1, 3, 3, 3, 3, 0, 3, 1, 0, 3, 3, 1, 0, 3, 3, 3, 3]",34,17,17,64,28,36,2021 Leverkusen,1.0533786145257904,1.1350737797956867
390,Bundesliga,2021,MGladbach,"[1, 0, 0, 3, 0, 3, 3, 1, 0, 3, 1, 3, 0, 0, 0, 0, 1, 3, 0, 0, 1, 3, 0, 1, 0, 3, 3, 1, 3, 0, 1, 3, 1, 3]",34,17,17,45,19,26,2021 MGladbach,1.0885802107280191,1.1587485515643106
391,Bundesliga,2021,Mainz,"[3, 0, 3, 3, 1, 0, 0, 0, 3, 3, 1, 1, 0, 3, 0, 3, 0, 0, 3, 0, 3, 1, 3, 0, 0, 3, 1, 0, 0, 1, 0, 3, 3, 1]",34,17,17,46,24,22,2021 Mainz,2.8958324409472076,2.3094688221709005
392,Bundesliga,2021,RB Leipzig,"[0, 3, 0, 0, 1, 3, 3, 1, 3, 1, 3, 0, 0, 0, 3, 1, 0, 3, 3, 3, 0, 3, 3, 3, 1, 3, 1, 3, 3, 3, 0, 0, 3, 1]",34,17,17,58,22,36,2021 RB Leipzig,1.0025704201751224,1.0266940451745379
393,Bundesliga,2021,Stuttgart,"[3, 0, 0, 1, 0, 1, 3, 1, 1, 0, 0, 0, 3, 1, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 1, 3, 1, 0, 1, 0, 1, 1, 3]",34,17,17,33,17,16,2021 Stuttgart,2.4027487870259843,2.0366598778004072
394,Bundesliga,2021,Union Berlin,"[1, 1, 3, 1, 0, 3, 3, 3, 1, 0, 1, 3, 0, 3, 0, 1, 3, 1, 3, 3, 0, 0, 0, 3, 0, 1, 0, 3, 3, 3, 3, 1, 3, 3]",34,17,17,57,27,30,2021 Union Berlin,1.379003897648306,1.4326647564469914
395,Bundesliga,2021,Wolfsburg,"[3, 3, 3, 3, 1, 0, 0, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 0, 1, 3, 0, 0, 0, 3, 0, 3, 1, 3, 1]",34,17,17,42,20,22,2021 Wolfsburg,1.5237037287107387,1.5384615384615385
396,Bundesliga,2022,Augsburg,"[0, 3, 0, 0, 0, 3, 3, 3, 1, 0, 1, 0, 0, 1, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 1, 1, 0, 0, 1, 1, 3, 0, 0, 0]",34,17,17,34,18,16,2022 Augsburg,2.965493199807137,2.1459227467811157
397,Bundesliga,2022,Bayern Munich,"[3, 3, 3, 1, 1, 1, 0, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 0, 3, 3, 3, 0, 3, 3, 1, 0, 3, 3, 3, 0, 3]",34,17,17,71,36,35,2022 Bayern Munich,2.4109332392815777,2.028397565922921
398,Bundesliga,2022,Bochum,"[0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 3, 3, 3, 0, 0, 3, 0, 0, 0, 0, 3, 3, 1, 0, 1, 0, 1, 0, 3, 1, 3]",34,17,17,35,16,19,2022 Bochum,1.3619590621033857,1.4492753623188406
399,Bundesliga,2022,Dortmund,"[3, 3, 0, 3, 3, 0, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 3, 1, 3, 1, 3, 3, 3, 1]",34,17,17,71,31,40,2022 Dortmund,1.0270574334623257,1.1123470522803114
400,Bundesliga,2022,Ein Frankfurt,"[0, 1, 1, 3, 3, 0, 3, 3, 0, 3, 3, 0, 3, 3, 1, 3, 1, 1, 3, 0, 3, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 3, 1, 3]",34,17,17,50,31,19,2022 Ein Frankfurt,114.52765604970998,14.092446448703495
401,Bundesliga,2022,FC Koln,"[3, 1, 1, 1, 3, 0, 1, 3, 0, 3, 0, 1, 0, 0, 0, 3, 1, 1, 1, 3, 0, 0, 1, 0, 0, 1, 3, 1, 3, 0, 3, 3, 1, 0]",34,17,17,42,21,21,2022 FC Koln,2.0,1.7825311942959001
402,Bundesliga,2022,Freiburg,"[3, 0, 3, 3, 3, 1, 1, 3, 1, 0, 3, 3, 3, 0, 3, 0, 1, 3, 0, 3, 3, 1, 1, 3, 1, 1, 0, 3, 3, 3, 0, 0, 3, 0]",34,17,17,59,31,28,2022 Freiburg,3.653078009809683,2.557544757033248
403,Bundesliga,2022,Hertha,"[0, 1, 0, 0, 3, 1, 1, 1, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 1, 3]",34,17,17,29,14,15,2022 Hertha,1.7039527879756051,1.663893510815308
404,Bundesliga,2022,Hoffenheim,"[0, 3, 3, 3, 0, 3, 1, 1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 1, 0, 0, 3, 0, 3, 1]",34,17,17,36,19,17,2022 Hoffenheim,2.947286931900036,2.242152466367713
405,Bundesliga,2022,Leverkusen,"[0, 0, 0, 3, 0, 1, 1, 0, 3, 0, 1, 0, 3, 3, 3, 3, 3, 0, 0, 3, 0, 1, 3, 3, 3, 3, 3, 1, 3, 1, 0, 1, 1, 0]",34,17,17,50,24,26,2022 Leverkusen,1.5290581956307034,1.6051364365971108
406,Bundesliga,2022,MGladbach,"[3, 1, 3, 1, 0, 1, 3, 0, 3, 1, 0, 0, 3, 0, 3, 0, 0, 3, 1, 0, 3, 0, 1, 0, 1, 1, 3, 1, 0, 0, 3, 0, 1, 3]",34,17,17,43,22,21,2022 MGladbach,2.3778940682420027,2.032520325203252
407,Bundesliga,2022,Mainz,"[3, 1, 3, 0, 3, 0, 1, 0, 1, 3, 3, 0, 0, 0, 1, 1, 0, 3, 0, 3, 3, 3, 3, 1, 1, 3, 1, 1, 3, 0, 0, 0, 0, 1]",34,17,17,46,20,26,2022 Mainz,1.1315454667351192,1.2422360248447204
408,Bundesliga,2022,RB Leipzig,"[1, 1, 0, 3, 0, 3, 0, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 1, 0, 3, 3, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 3, 3]",34,17,17,66,32,34,2022 RB Leipzig,1.5135350027868089,1.4285714285714286
409,Bundesliga,2022,Schalke 04,"[0, 1, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 1, 1, 3, 3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 1, 0]",34,17,17,31,9,22,2022 Schalke 04,1.0025732177804891,1.016260162601626
410,Bundesliga,2022,Stuttgart,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 3, 1, 1, 3, 0, 1, 3, 1]",34,17,17,33,16,17,2022 Stuttgart,1.7128860201120786,1.5698587127158556
411,Bundesliga,2022,Union Berlin,"[3, 1, 3, 3, 1, 3, 3, 0, 3, 3, 0, 3, 0, 1, 0, 3, 3, 3, 3, 3, 1, 0, 1, 1, 3, 3, 0, 1, 3, 1, 0, 3, 0, 3]",34,17,17,62,33,29,2022 Union Berlin,4.793357466422961,2.8735632183908044
412,Bundesliga,2022,Werder Bremen,"[1, 1, 3, 0, 3, 0, 1, 3, 3, 0, 0, 3, 3, 0, 0, 0, 0, 3, 3, 0, 0, 3, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 1, 0]",34,17,17,36,21,15,2022 Werder Bremen,9.354198766690498,3.787878787878788
413,Bundesliga,2022,Wolfsburg,"[1, 0, 1, 0, 0, 3, 0, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 0, 0, 1, 0, 3, 1, 1, 3, 1, 0, 1, 3, 3, 0, 3, 0, 0]",34,17,17,49,29,20,2022 Wolfsburg,26.851919611984794,7.633587786259542
414,Bundesliga,2023,Augsburg,"[1, 0, 1, 0, 3, 0, 0, 3, 3, 1, 1, 1, 3, 0, 1, 0, 0, 3, 0, 1, 1, 0, 3, 3, 3, 3, 1, 0, 3, 0, 0, 0, 0, 0]",34,17,17,39,18,21,2023 Augsburg,1.370834042072845,1.402524544179523
415,Bundesliga,2023,Bayern Munich,"[3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 1, 3, 3, 0, 0, 3, 3, 3, 0, 3, 0]",34,17,17,72,41,31,2023 Bayern Munich,67.16990419806854,8.620689655172415
416,Bundesliga,2023,Bochum,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 3, 1, 1, 3, 0, 3, 0, 1, 3, 0, 1, 1, 3, 0, 0, 0, 0, 1, 0, 1, 0, 3, 3, 0, 0]",34,17,17,33,17,16,2023 Bochum,2.4027487870259843,1.976284584980237
417,Bundesliga,2023,Darmstadt,"[0, 0, 0, 1, 0, 3, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",34,17,17,17,10,7,2023 Darmstadt,4.7012361989769085,2.840909090909091
418,Bundesliga,2023,Dortmund,"[3, 1, 1, 3, 3, 3, 3, 3, 1, 0, 0, 3, 1, 0, 1, 1, 3, 3, 3, 1, 3, 1, 0, 3, 3, 3, 3, 0, 3, 1, 0, 3, 0, 3]",34,17,17,63,30,33,2023 Dortmund,1.3708340420728449,1.447178002894356
419,Bundesliga,2023,Ein Frankfurt,"[3, 1, 1, 1, 1, 0, 3, 3, 1, 3, 1, 0, 0, 3, 0, 3, 3, 1, 3, 0, 1, 1, 1, 3, 3, 0, 1, 1, 0, 3, 0, 0, 1, 1]",34,17,17,47,27,20,2023 Ein Frankfurt,12.166919103565846,4.901960784313726
420,Bundesliga,2023,FC Koln,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 1, 0, 3, 1, 0, 0, 1, 0, 1, 3, 1, 0, 1, 0, 1, 0, 1, 3, 0, 0, 1, 1, 3, 0]",34,17,17,27,11,16,2023 FC Koln,1.1506098529475262,1.1695906432748537
421,Bundesliga,2023,Freiburg,"[3, 3, 0, 0, 1, 3, 0, 3, 0, 1, 0, 1, 3, 3, 3, 0, 1, 3, 0, 0, 0, 1, 0, 1, 3, 0, 3, 0, 3, 1, 0, 1, 1, 0]",34,17,17,42,25,17,2023 Freiburg,18.603265127790788,5.617977528089888
422,Bundesliga,2023,Heidenheim,"[0, 0, 1, 3, 0, 3, 0, 0, 0, 3, 0, 1, 0, 3, 3, 3, 1, 1, 1, 1, 3, 0, 1, 0, 0, 1, 1, 3, 1, 0, 3, 1, 1, 3]",34,17,17,42,21,21,2023 Heidenheim,2.0,1.8832391713747645
423,Bundesliga,2023,Hoffenheim,"[0, 3, 3, 3, 3, 0, 3, 0, 3, 0, 1, 1, 0, 3, 0, 1, 0, 0, 1, 1, 1, 0, 3, 3, 0, 0, 0, 3, 0, 3, 0, 1, 3, 3]",34,17,17,46,24,22,2023 Hoffenheim,2.8958324409472076,2.237136465324385
424,Bundesliga,2023,Leverkusen,"[3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3]",34,17,17,90,45,45,2023 Leverkusen,2.0,1.4513788098693758
425,Bundesliga,2023,MGladbach,"[1, 0, 0, 1, 0, 3, 1, 0, 3, 1, 3, 0, 3, 0, 1, 0, 3, 0, 1, 0, 1, 0, 3, 1, 1, 1, 0, 3, 0, 0, 1, 1, 1, 0]",34,17,17,34,20,14,2023 MGladbach,9.634911879559677,4.716981132075472
426,Bundesliga,2023,Mainz,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 3, 0, 1, 0, 3, 1, 3, 3, 1, 1, 1, 3, 3]",34,17,17,35,11,24,2023 Mainz,1.0033626180471822,1.0131712259371835
427,Bundesliga,2023,RB Leipzig,"[0, 3, 3, 3, 3, 1, 1, 3, 3, 0, 3, 0, 3, 3, 3, 1, 0, 0, 0, 3, 1, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 1]",34,17,17,65,33,32,2023 RB Leipzig,2.38995140409692,1.9157088122605364
428,Bundesliga,2023,Stuttgart,"[3, 0, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 1, 0, 3, 0, 0, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 0, 1, 3, 3, 3]",34,17,17,73,34,39,2023 Stuttgart,1.15768692330038,1.287001287001287
429,Bundesliga,2023,Union Berlin,"[3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 1, 0, 3, 0, 1, 3, 3, 1, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 3]",34,17,17,33,14,19,2023 Union Berlin,1.1695503935161375,1.287001287001287
430,Bundesliga,2023,Werder Bremen,"[0, 0, 3, 0, 3, 0, 0, 0, 3, 1, 1, 0, 0, 3, 1, 1, 1, 3, 3, 3, 0, 3, 1, 0, 0, 0, 0, 1, 0, 3, 3, 1, 1, 3]",34,17,17,42,17,25,2023 Werder Bremen,1.0568076429424034,1.1286681715575622
431,Bundesliga,2023,Wolfsburg,"[3, 3, 0, 3, 0, 3, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 3, 3, 3, 0, 0]",34,17,17,37,20,17,2023 Wolfsburg,3.726530252137671,2.5380710659898478
432,Bundesliga,2024,Augsburg,"[1, 0, 3, 0, 0, 3, 0, 3, 1, 1, 0, 3, 1, 0, 0, 0, 3, 3, 3, 1, 1, 1, 3, 1, 3, 3, 1, 0, 3, 1, 0, 0, 0, 0]",34,17,17,43,19,24,2024 Augsburg,1.187700491428748,1.2468827930174564
433,Bundesliga,2024,Bayern Munich,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 0, 1, 3, 3, 1, 3, 3, 1, 3, 3]",34,17,17,82,42,40,2024 Bayern Munich,3.236585925045972,2.1141649048625792
434,Bundesliga,2024,Bochum,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 3, 1, 0, 0, 1, 3, 1, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 3]",34,17,17,23,9,14,2024 Bochum,1.1338852522444078,1.1990407673860912
435,Bundesliga,2024,Dortmund,"[3, 1, 3, 0, 3, 0, 3, 0, 3, 0, 3, 1, 1, 1, 3, 0, 0, 0, 1, 3, 0, 0, 3, 3, 0, 0, 3, 3, 1, 3, 3, 3, 3, 3]",34,17,17,57,25,32,2024 Dortmund,1.0885802107280191,1.1848341232227488
436,Bundesliga,2024,Ein Frankfurt,"[0, 3, 3, 3, 3, 1, 0, 1, 3, 3, 3, 3, 1, 0, 0, 3, 3, 3, 1, 1, 1, 3, 0, 0, 0, 3, 3, 0, 3, 1, 3, 1, 1, 3]",34,17,17,60,33,27,2024 Ein Frankfurt,8.795644513850275,3.9840637450199203
437,Bundesliga,2024,Freiburg,"[3, 0, 3, 3, 0, 3, 3, 0, 1, 1, 0, 3, 1, 3, 0, 3, 0, 0, 0, 3, 3, 3, 3, 1, 1, 1, 0, 0, 3, 3, 3, 1, 3, 0]",34,17,17,55,27,28,2024 Freiburg,1.7279263355802903,1.5822784810126582
438,Bundesliga,2024,Heidenheim,"[3, 3, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 3, 0, 0, 0, 3, 1, 3, 0]",34,17,17,29,14,15,2024 Heidenheim,1.7039527879756051,1.6750418760469012
439,Bundesliga,2024,Hoffenheim,"[3, 0, 0, 0, 0, 1, 3, 1, 0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 3, 1, 3, 1, 0, 1, 0, 3, 0, 0, 1, 1, 0]",34,17,17,32,14,18,2024 Hoffenheim,1.2448235850044125,1.243781094527363
440,Bundesliga,2024,Holstein Kiel,"[0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0, 1, 0, 1, 3, 3, 0, 0]",34,17,17,25,11,14,2024 Holstein Kiel,1.3243608231509807,1.3831258644536653
441,Bundesliga,2024,Leverkusen,"[3, 0, 3, 3, 1, 1, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 1, 3, 3, 0, 3, 3, 3, 1, 1, 3, 1, 0, 1]",34,17,17,69,38,31,2024 Leverkusen,14.444625698273743,5.181347150259067
442,Bundesliga,2024,M'gladbach,"[0, 0, 0, 3, 3, 1, 3, 0, 3, 0, 3, 3, 1, 0, 0, 0, 1, 0, 0]",19,10,9,21,13,8,2024 M'gladbach,7.037163090316536,3.0120481927710845
443,Bundesliga,2024,MGladbach,"[0, 3, 0, 0, 3, 0, 3, 1, 3, 1, 3, 0, 1, 3, 3]",15,8,7,24,10,14,2024 MGladbach,1.0490606387528916,1.1061946902654867
444,Bundesliga,2024,Mainz,"[1, 1, 0, 3, 0, 3, 0, 1, 1, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 1, 3, 3, 3, 3, 1, 0, 1, 0, 1, 0, 1, 3, 1]",34,17,17,52,28,24,2024 Mainz,4.670681283513902,2.808988764044944
445,Bundesliga,2024,RB Leipzig,"[3, 3, 1, 1, 3, 3, 3, 3, 0, 1, 0, 0, 3, 3, 0, 3, 0, 1, 1, 1, 3, 1, 1, 0, 1, 3, 0, 3, 3, 1, 0, 1, 1, 0]",34,17,17,51,30,21,2024 RB Leipzig,26.771635281547994,6.666666666666667
446,Bundesliga,2024,St Pauli,"[0, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 3, 0, 0, 3, 0, 0, 3, 3, 1, 0, 0, 0, 0, 1, 3, 0, 1, 3, 1, 1, 0, 1, 0]",34,17,17,32,14,18,2024 St Pauli,1.2448235850044125,1.366120218579235
447,Bundesliga,2024,Stuttgart,"[0, 1, 3, 3, 1, 1, 0, 3, 1, 0, 3, 1, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 1, 0, 1, 0, 0, 3, 0, 1, 0, 3, 3, 3]",34,17,17,50,29,21,2024 Stuttgart,17.688043999723774,4.8076923076923075
448,Bundesliga,2024,Union Berlin,"[1, 3, 1, 3, 0, 3, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 3, 0, 0, 0, 3, 1, 3, 3, 1, 1, 1, 1, 0, 3]",34,17,17,41,17,24,2024 Union Berlin,1.0854612300231008,1.1627906976744187
449,Bundesliga,2024,Werder Bremen,"[1, 1, 3, 0, 3, 0, 3, 1, 0, 3, 0, 1, 3, 3, 3, 0, 1, 0, 1, 3, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3, 1, 1, 1, 3]",34,17,17,51,26,25,2024 Werder Bremen,2.372417393687087,1.9569471624266144
450,Bundesliga,2024,Wolfsburg,"[0, 3, 0, 0, 1, 3, 0, 1, 1, 3, 3, 3, 3, 0, 0, 3, 3, 0, 1, 1, 1, 3, 1, 3, 1, 0, 0, 0, 0, 1, 0, 0, 1, 3]",34,17,17,43,27,16,2024 Wolfsburg,72.96617599140235,10.957703265395573
451,Premier_League,2000,Arsenal,"[0, 3, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 1, 0, 0, 3, 3, 1, 0, 3, 1, 0, 1, 1, 3, 3, 3, 0, 3, 1, 3, 3, 0, 3, 3, 3, 1, 0]",38,19,19,70,35,35,2000 Arsenal,2.0,1.8281535648994516
452,Premier_League,2000,Aston Villa,"[1, 1, 0, 3, 3, 1, 3, 0, 1, 3, 3, 3, 0, 1, 1, 1, 1, 3, 0, 0, 0, 0, 0, 3, 1, 0, 1, 3, 1, 3, 3, 1, 3, 1, 1, 1, 3, 0]",38,19,19,54,29,25,2000 Aston Villa,4.41433985138241,2.840909090909091
453,Premier_League,2000,Bradford,"[0, 3, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 3, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 3, 3, 0, 0, 1, 0, 1]",38,19,19,26,12,14,2000 Bradford,1.4873049904937221,1.4577259475218658
454,Premier_League,2000,Charlton,"[3, 0, 0, 1, 1, 3, 3, 1, 0, 3, 0, 3, 0, 3, 0, 0, 1, 0, 3, 0, 3, 3, 1, 1, 3, 1, 3, 1, 1, 0, 3, 0, 0, 1, 3, 3, 0, 0]",38,19,19,52,25,27,2000 Charlton,1.5466162729447641,1.607717041800643
455,Premier_League,2000,Chelsea,"[3, 0, 1, 1, 1, 0, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3, 3, 0, 3, 1, 3, 1, 3, 3, 0, 1, 1, 3, 0, 3, 3, 3, 3, 0, 0, 3, 1, 3]",38,19,19,61,26,35,2000 Chelsea,1.047682081091179,1.1086474501108647
456,Premier_League,2000,Coventry,"[0, 3, 3, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 3, 3, 0, 3, 0, 0, 0, 1]",38,19,19,34,16,18,2000 Coventry,1.5176941854534678,1.567398119122257
457,Premier_League,2000,Derby,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 3, 0, 3, 0, 3, 3, 1, 0, 3, 0, 1, 0, 3, 1, 3, 3, 1, 0, 0, 0, 3, 0, 0, 3, 1]",38,19,19,42,19,23,2000 Derby,1.2798929626735887,1.2936610608020698
458,Premier_League,2000,Everton,"[0, 3, 1, 0, 3, 0, 1, 0, 1, 3, 0, 0, 3, 3, 3, 0, 0, 1, 0, 0, 0, 1, 3, 1, 0, 1, 3, 0, 1, 0, 3, 3, 0, 0, 0, 3, 0, 1]",38,19,19,42,22,20,2000 Everton,2.866240845743752,2.1413276231263385
459,Premier_League,2000,Ipswich,"[0, 1, 3, 0, 0, 3, 1, 3, 1, 3, 3, 0, 3, 3, 3, 0, 3, 3, 0, 1, 3, 0, 3, 0, 0, 0, 3, 3, 0, 3, 3, 1, 3, 3, 3, 0, 3, 1]",38,19,19,66,33,33,2000 Ipswich,2.0,1.8181818181818181
460,Premier_League,2000,Leeds,"[3, 3, 0, 1, 0, 1, 3, 3, 0, 1, 3, 1, 0, 3, 0, 0, 3, 0, 0, 1, 3, 0, 3, 3, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3]",38,19,19,68,25,43,2000 Leeds,1.0002949415637516,1.0060362173038229
461,Premier_League,2000,Leicester,"[1, 3, 1, 3, 3, 3, 1, 1, 0, 0, 3, 3, 1, 3, 0, 3, 0, 3, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",38,19,19,48,35,13,2000 Leicester,66626.18302000321,157.48031496062993
462,Premier_League,2000,Liverpool,"[3, 0, 1, 3, 3, 1, 1, 0, 3, 3, 3, 0, 3, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 1, 3, 1, 0, 1, 3, 1, 0, 3, 3, 3, 3, 3, 1, 3]",38,19,19,69,33,36,2000 Liverpool,1.3941199215521634,1.4326647564469914
463,Premier_League,2000,Man City,"[0, 3, 0, 3, 0, 1, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 3, 0, 1, 0, 0, 0, 3, 1, 3, 0, 0]",38,19,19,34,18,16,2000 Man City,2.931642324945301,2.262443438914027
