,League,Season,Team,Sequence
472,Premier_League,2001,Aston Villa,"[1, 1, 3, 1, 3, 3, 3, 0, 3, 3, 0, 1, 1, 0, 1, 0, 3, 0, 0, 1, 1, 3, 3, 1, 1, 1, 0, 3, 0, 0, 1, 0, 1, 0, 0, 1, 3, 3]"
473,Premier_League,2001,Blackburn,"[0, 1, 3, 0, 1, 1, 3, 0, 3, 1, 1, 3, 1, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 1, 3, 3, 0, 0, 3, 1, 3, 1, 3, 0, 3]"
474,Premier_League,2001,Bolton,"[3, 3, 3, 1, 0, 1, 1, 0, 0, 3, 0, 1, 3, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 1, 0, 0, 3, 3, 0, 3, 1, 0, 0, 0]"
475,Premier_League,2001,Charlton,"[0, 3, 1, 0, 1, 3, 1, 1, 0, 0, 3, 1, 0, 1, 3, 3, 1, 0, 1, 3, 3, 0, 0, 3, 1, 0, 1, 3, 1, 3, 0, 0, 0, 0, 1, 0, 1, 1]"
476,Premier_League,2001,Chelsea,"[1, 3, 1, 3, 1, 1, 3, 1, 0, 1, 3, 1, 1, 3, 0, 1, 3, 3, 0, 3, 0, 1, 3, 3, 3, 1, 0, 3, 3, 3, 0, 3, 1, 3, 1, 0, 3, 0]"
477,Premier_League,2001,Derby,"[3, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 3, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1]"
478,Premier_League,2001,Everton,"[3, 1, 3, 0, 0, 0, 3, 1, 3, 0, 1, 1, 1, 3, 0, 3, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 1, 0, 3, 3, 0, 3, 0, 1, 3, 0, 0]"
479,Premier_League,2001,Fulham,"[0, 3, 1, 1, 0, 1, 1, 0, 1, 3, 3, 3, 1, 1, 3, 1, 0, 1, 0, 3, 3, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 3, 1, 0]"
480,Premier_League,2001,Ipswich,"[0, 3, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 3, 0, 0]"
481,Premier_League,2001,Leeds,"[3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 3, 0, 1, 1, 3, 1, 3, 0, 3, 3, 3, 0, 1, 0, 0, 1, 1, 1, 3, 3, 3, 0, 0, 3, 3, 0, 3, 3]"
482,Premier_League,2001,Leicester,"[0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 3, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 1, 1, 1, 3]"
483,Premier_League,2001,Liverpool,"[3, 0, 0, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 0, 0, 3, 1, 1, 0, 1, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3]"
484,Premier_League,2001,Man United,"[3, 1, 1, 3, 0, 3, 3, 3, 0, 1, 0, 3, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 0, 1]"
485,Premier_League,2001,Middlesbrough,"[0, 0, 0, 0, 3, 3, 1, 0, 1, 3, 0, 3, 1, 1, 3, 0, 0, 0, 0, 3, 0, 1, 3, 1, 1, 3, 0, 3, 1, 0, 3, 1, 3, 3, 0, 0, 0, 0]"
486,Premier_League,2001,Newcastle,"[1, 1, 3, 3, 0, 3, 0, 3, 0, 3, 3, 0, 3, 1, 3, 3, 3, 3, 3, 0, 0, 3, 1, 3, 3, 3, 3, 0, 0, 1, 3, 1, 1, 3, 3, 1, 3, 0]"
487,Premier_League,2001,Southampton,"[0, 0, 0, 3, 0, 3, 0, 0, 1, 0, 0, 0, 3, 0, 3, 3, 0, 3, 0, 3, 3, 0, 1, 3, 1, 0, 1, 3, 1, 1, 1, 1, 0, 3, 1, 0, 0, 3]"
488,Premier_League,2001,Sunderland,"[3, 0, 1, 3, 1, 0, 1, 3, 0, 0, 1, 0, 3, 0, 3, 1, 0, 3, 3, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 1, 0, 3, 0, 0, 0, 1, 1]"
489,Premier_League,2001,Tottenham,"[1, 1, 0, 3, 0, 3, 0, 0, 3, 3, 3, 0, 1, 3, 3, 0, 3, 0, 0, 1, 3, 0, 1, 0, 0, 3, 3, 0, 0, 0, 3, 1, 3, 0, 1, 1, 3, 0]"
490,Premier_League,2001,West Ham,"[0, 1, 1, 0, 3, 0, 0, 3, 3, 3, 0, 1, 0, 0, 1, 3, 1, 1, 3, 1, 0, 3, 0, 0, 3, 0, 3, 0, 3, 0, 3, 3, 3, 1, 3, 0, 0, 3]"
491,Premier_League,2002,Arsenal,"[3, 1, 3, 1, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 3, 0, 1, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 3, 0, 3, 1, 1, 3, 1, 0, 3, 3]"
492,Premier_League,2002,Aston Villa,"[0, 0, 3, 0, 3, 0, 3, 0, 1, 0, 1, 1, 3, 1, 3, 0, 0, 3, 0, 0, 3, 3, 1, 0, 3, 3, 0, 0, 0, 0, 1, 1, 1, 3, 1, 0, 3, 0]"
493,Premier_League,2002,Birmingham,"[0, 0, 1, 3, 1, 3, 0, 0, 3, 1, 0, 3, 0, 1, 3, 1, 0, 3, 1, 1, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 3, 0, 3, 3, 3, 3, 0, 1]"
494,Premier_League,2002,Blackburn,"[1, 3, 1, 0, 0, 1, 3, 3, 0, 3, 3, 1, 1, 0, 0, 3, 1, 0, 3, 1, 1, 3, 1, 1, 0, 0, 3, 3, 3, 3, 0, 3, 3, 0, 1, 3, 1, 3]"
495,Premier_League,2002,Bolton,"[0, 0, 3, 3, 0, 0, 1, 0, 0, 1, 0, 1, 3, 1, 0, 1, 0, 1, 3, 1, 0, 1, 1, 0, 0, 3, 1, 1, 0, 3, 3, 3, 0, 3, 1, 1, 1, 3]"
496,Premier_League,2002,Charlton,"[0, 3, 0, 3, 0, 0, 1, 0, 0, 3, 0, 1, 0, 3, 3, 3, 3, 1, 1, 1, 3, 0, 1, 3, 3, 3, 3, 3, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]"
497,Premier_League,2002,Chelsea,"[3, 1, 1, 1, 3, 3, 1, 0, 0, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 1, 0, 0, 3, 0, 3, 1, 3, 0, 0, 3, 3, 3, 3, 0, 3, 1, 0, 3]"
498,Premier_League,2002,Everton,"[1, 3, 1, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 0, 0, 3, 1, 1, 1, 1, 0, 3, 3, 3, 0, 3, 1, 1, 0, 3, 3, 0, 0, 3, 0, 0]"
499,Premier_League,2002,Fulham,"[3, 1, 0, 3, 3, 1, 0, 3, 1, 0, 0, 0, 0, 1, 3, 0, 3, 0, 0, 1, 0, 1, 3, 0, 0, 3, 3, 1, 3, 1, 0, 0, 0, 3, 0, 1, 3, 3]"
500,Premier_League,2002,Leeds,"[3, 3, 0, 0, 3, 3, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 3, 1, 3, 3, 3, 0, 1, 0, 0, 3, 0, 0, 0, 0, 3, 1, 0, 3, 0, 3, 3]"
501,Premier_League,2002,Liverpool,"[3, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 3, 1, 3, 1, 0, 3, 3, 3, 0, 3, 3, 3, 3, 0, 0]"
502,Premier_League,2002,Man City,"[0, 3, 0, 3, 0, 1, 1, 0, 0, 0, 3, 3, 3, 0, 0, 3, 3, 1, 0, 3, 3, 1, 3, 0, 3, 0, 1, 0, 0, 3, 0, 0, 1, 3, 3, 0, 3, 0]"
503,Premier_League,2002,Man United,"[3, 1, 1, 3, 0, 0, 3, 3, 3, 1, 1, 3, 0, 1, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3]"
504,Premier_League,2002,Middlesbrough,"[1, 1, 3, 0, 3, 0, 3, 3, 3, 0, 1, 0, 3, 0, 3, 0, 1, 1, 0, 3, 0, 0, 1, 0, 0, 1, 3, 1, 3, 3, 1, 3, 1, 0, 0, 0, 3, 0]"
505,Premier_League,2002,Newcastle,"[3, 0, 1, 0, 0, 3, 3, 3, 0, 3, 3, 0, 3, 0, 3, 3, 1, 3, 0, 3, 3, 1, 3, 3, 3, 1, 3, 3, 0, 3, 3, 0, 0, 0, 1, 3, 3, 1]"
506,Premier_League,2002,Southampton,"[1, 0, 1, 0, 3, 0, 1, 1, 3, 3, 3, 0, 1, 0, 3, 3, 3, 1, 1, 1, 3, 3, 1, 0, 3, 0, 0, 0, 3, 1, 1, 1, 3, 0, 0, 1, 0, 3]"
507,Premier_League,2002,Sunderland,"[1, 0, 3, 1, 0, 0, 0, 3, 0, 0, 1, 1, 3, 1, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
508,Premier_League,2002,Tottenham,"[1, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 1, 0, 0, 3, 1, 3, 1, 3, 1, 0, 0, 3, 3, 0, 1, 3, 1, 0, 0, 0, 3, 1, 0, 3, 0, 0, 0]"
509,Premier_League,2002,West Brom,"[0, 0, 0, 3, 3, 3, 0, 0, 0, 1, 0, 0, 1, 1, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1]"
510,Premier_League,2002,West Ham,"[0, 1, 0, 0, 0, 1, 3, 0, 3, 3, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 3, 0, 0, 3, 3, 1, 3, 1, 1, 0, 3, 3, 3, 1]"
511,Premier_League,2003,Arsenal,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1]"
512,Premier_League,2003,Aston Villa,"[0, 1, 0, 3, 0, 3, 0, 1, 1, 1, 1, 0, 0, 3, 0, 3, 3, 1, 3, 3, 0, 0, 3, 3, 3, 1, 0, 3, 0, 3, 1, 3, 3, 1]"
513,Premier_League,2003,Birmingham,"[3, 1, 3, 1, 3, 3, 0, 1, 1, 3, 0, 1, 0, 0, 0, 3, 3, 0, 0, 3, 1, 1, 1, 3, 1, 3, 3, 0, 0, 3, 1, 1, 1, 0]"
514,Premier_League,2003,Blackburn,"[3, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 3, 0, 3, 3, 0, 0, 1, 3, 1, 0, 1, 0, 3, 1, 0, 1, 0, 3, 0, 3, 3, 0]"
515,Premier_League,2003,Bolton,"[0, 1, 0, 1, 3, 1, 1, 1, 0, 0, 3, 1, 3, 3, 0, 3, 1, 0, 1, 0, 3, 3, 3, 1, 1, 0, 0, 0, 0, 3, 0, 3, 3, 3]"
516,Premier_League,2003,Charlton,"[0, 3, 1, 1, 0, 0, 3, 3, 3, 1, 3, 3, 1, 0, 0, 1, 1, 3, 3, 1, 3, 3, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 1, 1]"
517,Premier_League,2003,Chelsea,"[3, 3, 1, 3, 3, 3, 3, 1, 0, 3, 3, 3, 3, 3, 1, 0, 3, 0, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 1]"
518,Premier_League,2003,Everton,"[0, 3, 1, 0, 1, 0, 3, 0, 1, 1, 0, 0, 3, 0, 1, 3, 3, 0, 3, 1, 0, 0, 1, 0, 0, 1, 3, 3, 1, 1, 0, 0, 0, 0]"
519,Premier_League,2003,Fulham,"[3, 0, 3, 1, 1, 3, 3, 1, 0, 3, 0, 0, 3, 1, 3, 0, 0, 3, 0, 0, 3, 0, 3, 1, 0, 0, 1, 3, 0, 1, 1, 3, 1]"
520,Premier_League,2003,Leeds,"[1, 0, 1, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 3, 0, 0, 0, 1]"
521,Premier_League,2003,Leicester,"[1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 3, 3, 1, 3, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 3, 1, 1, 1, 1, 3]"
522,Premier_League,2003,Liverpool,"[0, 1, 1, 3, 3, 3, 0, 0, 0, 3, 3, 0, 1, 3, 1, 0, 3, 1, 3, 3, 0, 1, 1, 1, 3, 1, 0, 3, 3, 1, 3, 3, 3]"
523,Premier_League,2003,Man City,"[3, 1, 3, 0, 3, 1, 1, 0, 3, 0, 3, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 3, 0, 3, 0, 1, 1, 3, 0]"
524,Premier_League,2003,Man United,"[3, 3, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1, 0, 3, 3, 0, 1, 1, 0, 3, 1, 3, 0, 0, 1]"
525,Premier_League,2003,Middlesbrough,"[0, 0, 1, 0, 0, 3, 3, 0, 0, 1, 3, 3, 1, 3, 1, 1, 1, 0, 3, 0, 1, 3, 0, 3, 0, 0, 3, 0, 3, 1, 3, 0, 0, 0, 3]"
526,Premier_League,2003,Newcastle,"[1, 0, 0, 1, 1, 0, 3, 3, 3, 3, 1, 0, 3, 1, 1, 3, 1, 1, 0, 3, 1, 3, 1, 3, 1, 3, 1, 0, 3, 0, 3, 1, 3, 0]"
527,Premier_League,2003,Portsmouth,"[3, 1, 3, 1, 1, 0, 0, 0, 3, 0, 0, 3, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 3, 3, 3, 1, 1, 0]"
528,Premier_League,2003,Southampton,"[1, 1, 1, 3, 3, 3, 0, 0, 1, 3, 0, 1, 0, 0, 3, 3, 3, 0, 0, 1, 0, 3, 0, 1, 0, 1, 1, 3, 0, 3, 0, 0, 1]"
529,Premier_League,2003,Tottenham,"[0, 3, 1, 0, 0, 0, 1, 3, 3, 1, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 1, 0, 3, 0, 0, 1, 0, 3]"
530,Premier_League,2003,Wolves,"[0, 0, 0, 1, 0, 0, 1, 3, 1, 3, 0, 1, 0, 1, 0, 0, 0, 3, 1, 0, 3, 1, 1, 0, 0, 3, 1, 0, 0, 0, 3, 1, 3]"
531,Premier_League,2004,Arsenal,"[3, 3, 3, 3, 3, 1, 3, 3, 3, 0, 1, 1, 3, 1, 0, 3, 1, 3, 3, 3, 3, 1, 0, 3, 0, 3, 3, 1, 3, 3, 3, 3, 1]"
532,Premier_League,2004,Aston Villa,"[3, 1, 0, 3, 1, 1, 1, 1, 0, 3, 1, 3, 3, 3, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 3, 0, 3, 0, 3, 1, 3, 1]"
533,Premier_League,2004,Birmingham,"[1, 0, 3, 0, 0, 1, 1, 1, 1, 1, 0, 3, 0, 1, 1, 0, 3, 3, 3, 3, 0, 0, 0, 0, 3, 0, 3, 0, 0, 3, 1, 1, 1, 0]"
534,Premier_League,2004,Blackburn,"[1, 0, 0, 1, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 3, 0, 1, 1, 1, 3, 0, 3, 3, 0, 0, 0, 3, 3, 1, 0, 1, 3, 3]"
535,Premier_League,2004,Bolton,"[3, 0, 3, 3, 1, 1, 1, 0, 3, 3, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3, 3, 3, 1, 0, 3, 3, 0, 3, 3, 1]"
536,Premier_League,2004,Charlton,"[0, 3, 3, 0, 1, 1, 3, 0, 1, 0, 0, 3, 3, 0, 0, 3, 3, 3, 1, 3, 0, 0, 3, 3, 0, 1, 1, 1, 3, 0, 1, 0, 0, 1]"
537,Premier_League,2004,Chelsea,"[3, 3, 3, 3, 1, 1, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1]"
538,Premier_League,2004,Crystal Palace,"[1, 0, 0, 0, 0, 0, 1, 3, 0, 3, 3, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 3, 0, 3, 1, 0, 0, 3, 1, 0, 0, 0, 1, 0]"
539,Premier_League,2004,Everton,"[0, 3, 3, 1, 3, 3, 3, 0, 3, 3, 1, 0, 3, 3, 1, 3, 3, 1, 3, 0, 0, 3, 1, 0, 3, 1, 0, 3, 0, 0, 0, 3, 3]"
540,Premier_League,2004,Fulham,"[1, 3, 0, 0, 0, 1, 3, 0, 0, 0, 3, 3, 0, 0, 0, 3, 1, 0, 0, 0, 3, 1, 3, 3, 1, 0, 0, 1, 0, 3, 0, 1, 1]"
541,Premier_League,2004,Liverpool,"[1, 3, 0, 3, 0, 3, 0, 3, 3, 1, 0, 3, 0, 3, 1, 0, 1, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 1, 3, 3, 0, 1, 3]"
542,Premier_League,2004,Man City,"[1, 0, 0, 3, 0, 3, 0, 1, 3, 0, 1, 1, 1, 3, 3, 0, 0, 3, 0, 1, 3, 1, 3, 0, 1, 1, 0, 3, 0, 0, 1, 3, 1, 3]"
543,Premier_League,2004,Man United,"[0, 3, 1, 1, 1, 3, 3, 1, 1, 3, 0, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 3, 1, 0, 0]"
544,Premier_League,2004,Middlesbrough,"[1, 0, 3, 3, 3, 0, 0, 1, 3, 1, 3, 1, 3, 3, 0, 3, 1, 3, 0, 3, 0, 0, 1, 1, 0, 3, 1, 1, 0, 0, 3, 0, 1]"
545,Premier_League,2004,Newcastle,"[1, 0, 1, 0, 3, 3, 3, 1, 1, 3, 0, 0, 0, 3, 1, 0, 1, 0, 1, 0, 3, 1, 3, 0, 1, 1, 3, 3, 1, 0, 0, 0]"
546,Premier_League,2004,Norwich,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 3, 1, 3]"
547,Premier_League,2004,Portsmouth,"[1, 0, 3, 3, 0, 0, 1, 3, 1, 3, 0, 0, 0, 3, 3, 1, 1, 0, 3, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 3, 1, 0]"
548,Premier_League,2004,Southampton,"[0, 3, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 3, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 3, 0, 1, 1, 1, 3, 3, 0, 0, 0, 1]"
549,Premier_League,2004,Tottenham,"[1, 3, 1, 3, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 1, 3, 1, 0, 0, 0, 3, 3, 0, 0, 3, 1, 3, 1, 1]"
550,Premier_League,2004,West Brom,"[1, 1, 1, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 1, 0, 1, 3, 0, 3, 3, 1, 1]"
551,Premier_League,2005,Arsenal,"[3, 0, 3, 0, 3, 1, 3, 0, 3, 1, 3, 3, 3, 0, 0, 0, 3, 3, 1, 1, 3, 0, 0, 3, 1, 0, 0, 3, 3, 3, 3, 0, 1, 3, 1, 3, 3, 3]"
552,Premier_League,2005,Aston Villa,"[1, 0, 1, 3, 0, 1, 0, 0, 3, 0, 0, 0, 3, 3, 1, 1, 0, 3, 1, 1, 3, 0, 1, 1, 3, 0, 1, 3, 0, 0, 1, 0, 1, 3, 0, 0, 0, 3]"
553,Premier_League,2005,Birmingham,"[1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 1, 0, 3, 0, 3, 1, 0, 0, 3, 0, 1, 0, 0, 1, 3, 1, 0, 3, 1, 1, 0]"
554,Premier_League,2005,Blackburn,"[0, 3, 1, 0, 1, 0, 3, 3, 0, 3, 0, 3, 1, 0, 0, 3, 0, 3, 3, 3, 1, 3, 3, 0, 0, 3, 3, 0, 3, 3, 3, 1, 1, 0, 0, 3, 3, 3]"
555,Premier_League,2005,Bolton,"[1, 0, 3, 3, 1, 3, 3, 0, 0, 3, 3, 3, 0, 3, 1, 3, 1, 0, 1, 1, 3, 1, 1, 1, 3, 0, 3, 3, 0, 0, 0, 0, 0, 1, 3, 0, 1, 3]"
556,Premier_League,2005,Charlton,"[3, 3, 3, 3, 0, 3, 0, 1, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 1, 1, 0, 3, 0, 1, 1, 1, 3, 0, 3, 1, 1, 0, 3, 0, 0, 0]"
557,Premier_League,2005,Chelsea,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 0, 3, 3, 3, 0, 3, 1, 3, 3, 3, 3, 0, 0]"
558,Premier_League,2005,Everton,"[0, 3, 0, 0, 0, 0, 0, 0, 1, 3, 3, 0, 3, 3, 1, 0, 0, 0, 0, 3, 3, 3, 3, 1, 3, 3, 0, 1, 3, 3, 0, 1, 1, 0, 0, 1, 3, 1]"
559,Premier_League,2005,Fulham,"[1, 0, 0, 3, 1, 0, 0, 0, 1, 3, 0, 3, 0, 3, 1, 0, 3, 0, 1, 0, 3, 3, 0, 3, 0, 3, 0, 0, 0, 0, 3, 1, 0, 3, 3, 3, 0, 3]"
560,Premier_League,2005,Liverpool,"[1, 3, 1, 1, 1, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 1, 0, 0, 3, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
561,Premier_League,2005,Man City,"[1, 3, 3, 3, 1, 0, 0, 3, 3, 0, 3, 0, 1, 0, 3, 0, 3, 0, 0, 1, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
562,Premier_League,2005,Man United,"[3, 3, 3, 1, 1, 0, 3, 3, 1, 0, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 1, 3]"
563,Premier_League,2005,Middlesbrough,"[1, 0, 3, 0, 3, 1, 0, 3, 1, 0, 3, 0, 3, 1, 0, 0, 1, 0, 1, 1, 0, 0, 3, 0, 3, 3, 3, 0, 0, 3, 3, 0, 0, 3, 0, 1, 1, 0]"
564,Premier_League,2005,Newcastle,"[0, 1, 0, 0, 1, 3, 3, 1, 0, 3, 3, 3, 0, 0, 1, 3, 3, 0, 0, 1, 0, 0, 0, 3, 3, 1, 3, 3, 0, 0, 0, 3, 3, 3, 3, 3, 1, 3]"
565,Premier_League,2005,Portsmouth,"[0, 0, 1, 0, 3, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 3, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 3, 3, 1, 1, 3, 0, 3, 3, 0]"
566,Premier_League,2005,Sunderland,"[0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0]"
567,Premier_League,2005,Tottenham,"[3, 3, 1, 0, 1, 1, 3, 3, 3, 1, 1, 0, 1, 3, 3, 3, 1, 3, 0, 3, 3, 0, 1, 0, 3, 1, 1, 3, 0, 3, 3, 0, 3, 3, 0, 1, 3, 0]"
568,Premier_League,2005,West Brom,"[1, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 3, 1, 1, 3, 0, 0, 3, 0, 0, 3, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]"
569,Premier_League,2005,West Ham,"[3, 1, 0, 3, 3, 1, 1, 0, 3, 0, 3, 1, 0, 3, 0, 3, 0, 1, 0, 0, 0, 3, 3, 3, 3, 3, 1, 0, 0, 3, 0, 1, 0, 3, 0, 0, 3, 3]"
570,Premier_League,2005,Wigan,"[0, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 3, 1, 1, 0, 1, 0, 3, 3, 0, 1, 1, 0, 3, 0, 0, 0]"
571,Premier_League,2006,Arsenal,"[1, 0, 1, 3, 3, 3, 3, 3, 1, 0, 3, 1, 0, 0, 3, 1, 3, 1, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 0, 0, 0, 1, 3, 3, 1, 3, 1, 1]"
572,Premier_League,2006,Aston Villa,"[1, 3, 3, 1, 1, 3, 1, 1, 1, 0, 3, 3, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 1, 0, 1, 1, 3, 1, 3, 1, 3, 3, 1]"
573,Premier_League,2006,Blackburn,"[0, 1, 0, 1, 3, 3, 3, 1, 0, 0, 0, 0, 1, 3, 0, 0, 3, 0, 3, 3, 3, 0, 3, 0, 0, 3, 0, 3, 3, 0, 0, 0, 3, 1, 3, 3, 1, 1]"
574,Premier_League,2006,Bolton,"[3, 1, 0, 3, 1, 3, 3, 3, 3, 0, 0, 1, 0, 3, 0, 0, 3, 3, 3, 3, 3, 0, 1, 0, 1, 3, 3, 0, 0, 0, 3, 3, 1, 0, 0, 1, 0, 1]"
575,Premier_League,2006,Charlton,"[0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 1, 0, 3, 0, 0, 0, 1, 3, 0, 0, 3, 1, 0, 0, 3, 1, 3, 3, 1, 1, 0, 1, 0, 0, 1]"
576,Premier_League,2006,Chelsea,"[3, 0, 3, 3, 3, 3, 1, 3, 3, 3, 0, 3, 3, 1, 3, 1, 3, 3, 3, 1, 1, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1]"
577,Premier_League,2006,Everton,"[3, 1, 3, 3, 1, 1, 1, 0, 3, 1, 0, 0, 3, 1, 0, 3, 0, 0, 3, 1, 3, 0, 1, 3, 1, 3, 0, 3, 1, 3, 1, 3, 1, 3, 0, 0, 3, 1]"
578,Premier_League,2006,Fulham,"[0, 1, 3, 3, 1, 0, 1, 3, 1, 0, 3, 1, 0, 0, 3, 0, 0, 3, 1, 1, 1, 1, 1, 1, 0, 3, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 3, 0]"
579,Premier_League,2006,Liverpool,"[1, 3, 0, 0, 3, 3, 0, 1, 0, 3, 3, 0, 1, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 1, 0, 3, 0, 1, 3, 3, 1, 3, 3, 0, 0, 1]"
