League,Season,Team,Sequence,seq_len
La_Liga,2014,Cordoba,"[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 3, 1, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",38
La_Liga,2014,Eibar,"[3, 0, 0, 3, 1, 1, 1, 0, 1, 3, 0, 0, 3, 3, 1, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 3]",38
La_Liga,2014,Elche,"[0, 1, 3, 0, 0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1, 3, 3, 0, 0, 3, 3, 0, 1, 3, 0, 0, 1, 0, 3, 3, 0, 3, 3, 0, 0, 1]",38
La_Liga,2014,Espanol,"[1, 0, 0, 1, 3, 1, 3, 0, 1, 0, 1, 0, 3, 0, 3, 3, 0, 0, 3, 3, 0, 0, 3, 0, 3, 0, 1, 1, 1, 3, 3, 1, 0, 3, 1, 3, 0, 0]",38
La_Liga,2014,Getafe,"[0, 3, 0, 0, 0, 3, 1, 3, 0, 3, 1, 0, 0, 1, 1, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 1, 0]",38
La_Liga,2014,Granada,"[3, 1, 1, 3, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 3, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 1, 0, 0, 3, 3, 3, 1]",38
La_Liga,2014,La Coruna,"[0, 1, 3, 0, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 3, 0, 3, 1, 0, 1, 3, 3, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 3, 1]",38
La_Liga,2014,Levante,"[0, 0, 1, 0, 3, 0, 1, 0, 0, 3, 1, 3, 0, 1, 1, 1, 0, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 3, 0, 0, 1, 3, 3, 0, 1, 0, 1]",38
La_Liga,2014,Malaga,"[3, 0, 1, 1, 1, 0, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1, 0, 1, 3, 0, 0, 3, 3, 0, 3, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0]",38
La_Liga,2014,Real Madrid,"[3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 1, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3]",38
La_Liga,2014,Sevilla,"[1, 3, 3, 3, 3, 0, 3, 3, 3, 0, 1, 0, 3, 3, 1, 3, 3, 3, 0, 3, 0, 0, 3, 0, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 1, 3, 3]",38
La_Liga,2014,Sociedad,"[0, 3, 1, 0, 0, 1, 0, 0, 1, 0, 3, 1, 3, 0, 1, 1, 3, 1, 0, 3, 0, 1, 1, 3, 0, 3, 3, 3, 1, 0, 1, 0, 1, 1, 3, 0, 0, 3]",38
La_Liga,2014,Valencia,"[1, 3, 3, 3, 3, 1, 3, 0, 3, 3, 1, 0, 0, 1, 3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 1, 1, 3, 0, 3, 1, 3, 1, 1, 3]",38
La_Liga,2014,Vallecano,"[1, 1, 0, 0, 3, 3, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 0, 3, 3, 3, 0, 0, 3, 0, 1, 1, 3, 3, 0]",38
La_Liga,2014,Villarreal,"[3, 0, 1, 3, 1, 0, 3, 3, 0, 0, 1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 0, 3, 0, 3, 1, 3, 1, 0, 1, 0, 1, 1, 1, 0, 1, 3, 3, 0]",38
La_Liga,2015,Ath Bilbao,"[0, 0, 3, 0, 0, 1, 3, 1, 3, 3, 3, 0, 3, 1, 0, 3, 3, 1, 0, 0, 3, 3, 1, 0, 0, 3, 3, 3, 3, 0, 1, 3, 3, 0, 1, 3, 1, 3]",38
La_Liga,2015,Ath Madrid,"[3, 3, 0, 3, 3, 0, 1, 3, 3, 1, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 0, 3, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3]",38
La_Liga,2015,Barcelona,"[3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 0, 0, 3, 3, 3, 3, 3]",38
La_Liga,2015,Betis,"[1, 0, 3, 1, 0, 3, 3, 0, 1, 0, 3, 0, 3, 1, 0, 1, 0, 0, 0, 1, 1, 0, 3, 1, 1, 1, 3, 3, 0, 0, 0, 3, 1, 3, 0, 0, 1, 3]",38
La_Liga,2015,Celta,"[3, 3, 1, 3, 3, 1, 1, 3, 0, 3, 0, 0, 3, 1, 3, 3, 0, 0, 0, 3, 0, 0, 1, 0, 3, 3, 1, 0, 3, 3, 1, 3, 1, 1, 3, 0, 3, 0]",38
La_Liga,2015,Eibar,"[3, 3, 1, 0, 1, 1, 3, 1, 0, 3, 3, 1, 0, 0, 1, 0, 3, 3, 3, 3, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 1, 0, 1, 0]",38
La_Liga,2015,Espanol,"[3, 0, 0, 3, 3, 0, 0, 3, 0, 1, 0, 3, 0, 1, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 3, 3, 0, 3, 1, 3, 1, 0, 0, 1, 0, 3, 0, 3]",38
La_Liga,2015,Getafe,"[0, 0, 0, 3, 0, 3, 1, 3, 0, 0, 0, 1, 3, 0, 1, 1, 1, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 1, 3, 1, 0]",38
La_Liga,2015,Granada,"[0, 3, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 1, 0, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 1, 1, 1, 1, 0, 3, 0, 3, 3, 0]",38
La_Liga,2015,La Coruna,"[1, 1, 3, 0, 3, 3, 1, 1, 0, 1, 1, 3, 3, 1, 1, 3, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 3, 1, 0, 1, 0, 1, 0, 3, 0]",38
La_Liga,2015,Las Palmas,"[0, 1, 1, 0, 3, 0, 0, 0, 1, 0, 3, 1, 0, 0, 3, 0, 3, 1, 1, 0, 0, 3, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 1, 0, 3, 0, 1, 0]",38
La_Liga,2015,Levante,"[0, 1, 1, 0, 1, 0, 3, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 3, 0, 0, 1, 3, 0, 1, 0, 3, 0, 1, 0, 3, 0]",38
La_Liga,2015,Malaga,"[1, 0, 1, 0, 0, 1, 3, 0, 3, 0, 0, 0, 1, 1, 3, 3, 3, 3, 1, 0, 0, 3, 3, 0, 1, 1, 0, 1, 3, 3, 1, 1, 0, 1, 0, 3, 0, 3]",38
La_Liga,2015,Real Madrid,"[1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 0, 0, 3, 3, 0, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",38
La_Liga,2015,Sevilla,"[1, 0, 1, 0, 0, 3, 3, 1, 3, 0, 3, 0, 3, 1, 3, 1, 3, 0, 3, 3, 1, 3, 1, 3, 1, 0, 3, 1, 3, 0, 0, 0, 1, 0, 3, 0, 0, 0]",38
La_Liga,2015,Sociedad,"[1, 1, 0, 0, 3, 1, 0, 0, 3, 0, 0, 3, 0, 3, 1, 0, 0, 1, 3, 1, 0, 3, 3, 3, 3, 1, 0, 1, 0, 0, 3, 3, 0, 0, 1, 0, 3, 3]",38
La_Liga,2015,Sp Gijon,"[1, 1, 0, 3, 0, 0, 3, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 3, 1, 1, 0, 1, 0, 0, 0, 0, 3, 1, 0, 1, 3, 0, 3, 1, 3]",38
La_Liga,2015,Valencia,"[1, 1, 3, 1, 0, 3, 0, 3, 0, 3, 3, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 3, 3, 0, 3, 0, 0, 0, 0, 3, 3, 3, 1, 0, 0, 0]",38
La_Liga,2015,Vallecano,"[1, 0, 0, 3, 3, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 3, 1, 1, 1, 0, 0, 1, 1, 3, 0, 3, 1, 0, 0, 0, 3]",38
La_Liga,2015,Villarreal,"[1, 3, 3, 3, 3, 3, 0, 0, 1, 3, 0, 1, 0, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 1, 0, 0, 1, 3, 3, 0, 0, 1, 3, 0, 0]",38
La_Liga,2016,Alaves,"[1, 1, 3, 1, 0, 3, 0, 1, 0, 0, 3, 0, 3, 1, 1, 3, 1, 0, 1, 1, 3, 0, 3, 3, 0, 1, 3, 3, 0, 0, 0, 3, 1, 1, 3, 3, 3, 1]",38
La_Liga,2016,Ath Bilbao,"[0, 0, 3, 3, 3, 3, 0, 3, 0, 1, 1, 3, 0, 3, 0, 3, 1, 1, 1, 3, 0, 3, 0, 3, 0, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 0, 1, 0]",38
La_Liga,2016,Ath Madrid,"[1, 1, 3, 3, 1, 3, 3, 3, 0, 3, 0, 0, 3, 1, 0, 3, 3, 3, 1, 1, 3, 3, 3, 0, 1, 3, 3, 3, 3, 3, 1, 3, 3, 0, 3, 3, 1, 3]",38
La_Liga,2016,Barcelona,"[3, 3, 0, 3, 1, 3, 0, 3, 3, 3, 3, 1, 1, 1, 3, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3]",38
La_Liga,2016,Betis,"[0, 1, 3, 1, 0, 3, 0, 0, 3, 0, 0, 3, 0, 1, 3, 0, 3, 0, 1, 1, 1, 0, 0, 3, 0, 1, 0, 3, 0, 0, 0, 3, 3, 0, 0, 0, 1, 1]",38
La_Liga,2016,Celta,"[0, 0, 0, 1, 3, 3, 3, 0, 3, 1, 3, 0, 3, 1, 0, 0, 3, 3, 0, 3, 0, 3, 1, 1, 0, 0, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]",38
La_Liga,2016,Eibar,"[0, 3, 3, 1, 0, 3, 1, 0, 1, 3, 0, 3, 3, 0, 1, 1, 0, 3, 0, 3, 3, 3, 0, 3, 1, 0, 1, 1, 3, 3, 3, 0, 0, 1, 3, 0, 0, 0]",38
La_Liga,2016,Espanol,"[0, 1, 1, 0, 3, 0, 1, 1, 1, 3, 1, 3, 3, 1, 3, 0, 1, 0, 3, 3, 3, 0, 0, 3, 1, 0, 3, 1, 3, 0, 3, 3, 0, 1, 0, 3, 0, 3]",38
La_Liga,2016,Granada,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 3, 1, 0, 0, 1, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",38
La_Liga,2016,La Coruna,"[3, 1, 0, 1, 0, 0, 3, 0, 0, 1, 1, 0, 0, 3, 0, 3, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 3, 0, 0, 1, 0, 3, 0, 0, 1, 0, 1, 3]",38
La_Liga,2016,Las Palmas,"[3, 3, 0, 3, 0, 1, 1, 1, 0, 1, 3, 0, 3, 1, 1, 0, 3, 0, 1, 3, 0, 0, 0, 0, 1, 3, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0]",38
La_Liga,2016,Leganes,"[3, 1, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 3, 0, 3, 1, 1, 1, 0, 0, 0, 0, 3, 0, 3, 1, 1]",38
La_Liga,2016,Malaga,"[1, 1, 0, 0, 3, 0, 3, 1, 3, 0, 3, 1, 3, 1, 1, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 1, 0, 3, 3, 0, 3, 3, 3, 3, 1, 0]",38
La_Liga,2016,Osasuna,"[1, 0, 0, 1, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0, 1, 0, 1, 0, 3, 0]",38
La_Liga,2016,Real Madrid,"[3, 3, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 0, 3, 1, 3, 3, 3, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 3]",38
La_Liga,2016,Sevilla,"[3, 1, 3, 1, 3, 0, 3, 3, 3, 1, 0, 3, 3, 0, 3, 3, 3, 3, 3, 0, 1, 3, 3, 3, 3, 1, 1, 0, 1, 0, 3, 1, 3, 3, 0, 1, 0, 3]",38
La_Liga,2016,Sociedad,"[0, 3, 1, 0, 3, 0, 3, 0, 3, 3, 3, 3, 1, 0, 3, 3, 0, 3, 3, 0, 3, 3, 0, 3, 1, 3, 0, 0, 1, 0, 3, 0, 3, 3, 3, 1, 1, 1]",38
La_Liga,2016,Sp Gijon,"[3, 1, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 1, 1, 0, 3, 3, 1]",38
La_Liga,2016,Valencia,"[0, 0, 0, 0, 3, 3, 0, 3, 0, 1, 0, 1, 0, 1, 0, 1, 3, 3, 0, 0, 1, 3, 3, 0, 3, 0, 1, 0, 3, 3, 3, 1, 0, 0, 0, 3, 3, 0]",38
La_Liga,2016,Villarreal,"[1, 1, 3, 3, 1, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 3, 1, 1, 0, 3, 1, 1, 3, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 3, 3, 0, 1, 3]",38
La_Liga,2017,Alaves,"[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 3, 3, 0, 3, 0, 3, 1, 0, 3, 3, 3, 0, 3, 0, 0, 0, 1, 3, 3, 0, 3, 0, 3, 3, 0]",38
La_Liga,2017,Ath Bilbao,"[1, 3, 3, 0, 0, 1, 0, 3, 0, 0, 0, 1, 1, 1, 3, 1, 3, 3, 1, 1, 1, 0, 1, 0, 3, 1, 0, 3, 0, 1, 3, 0, 1, 0, 0, 3, 0, 0]",38
La_Liga,2017,Ath Madrid,"[1, 3, 1, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 1, 3, 0, 1, 3, 0, 3, 1]",38
La_Liga,2017,Barcelona,"[3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 1, 3, 3, 1, 3, 1, 3, 0, 3]",38
La_Liga,2017,Betis,"[0, 3, 0, 3, 3, 3, 1, 0, 3, 0, 1, 0, 1, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 0, 3, 1, 0, 3, 3, 3, 3, 3, 3, 1, 3, 0, 1, 0]",38
La_Liga,2017,Celta,"[0, 0, 3, 0, 1, 3, 1, 3, 0, 0, 3, 0, 3, 1, 0, 0, 3, 1, 3, 3, 3, 0, 1, 0, 3, 0, 3, 0, 1, 1, 3, 0, 1, 1, 0, 1, 0, 3]",38
La_Liga,2017,Eibar,"[3, 0, 0, 3, 0, 0, 0, 1, 0, 1, 0, 3, 3, 3, 1, 3, 3, 3, 0, 1, 1, 3, 3, 0, 0, 3, 1, 0, 0, 1, 0, 0, 3, 0, 1, 3, 3, 1]",38
La_Liga,2017,Espanol,"[1, 0, 0, 3, 1, 3, 0, 1, 1, 3, 0, 0, 3, 0, 0, 1, 3, 3, 1, 0, 0, 1, 1, 1, 1, 3, 1, 3, 0, 1, 0, 0, 0, 3, 1, 3, 3, 3]",38
La_Liga,2017,Getafe,"[1, 0, 3, 0, 1, 3, 0, 0, 1, 3, 1, 3, 0, 3, 1, 0, 3, 0, 3, 1, 1, 1, 1, 3, 0, 3, 0, 0, 3, 0, 0, 3, 3, 3, 1, 3, 0, 3]",38
La_Liga,2017,Girona,"[1, 3, 0, 0, 1, 0, 1, 0, 3, 3, 3, 1, 1, 0, 3, 3, 0, 0, 3, 1, 1, 3, 0, 3, 0, 3, 3, 3, 0, 1, 0, 0, 3, 0, 1, 0, 0, 3]",38
La_Liga,2017,La Coruna,"[0, 1, 0, 0, 3, 0, 3, 1, 0, 3, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 3, 1, 1, 0, 1, 0, 0]",38
La_Liga,2017,Las Palmas,"[0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 3, 0, 3, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",38
La_Liga,2017,Leganes,"[3, 3, 0, 0, 1, 3, 1, 3, 3, 0, 0, 0, 0, 3, 0, 1, 3, 0, 1, 3, 1, 0, 0, 0, 1, 0, 3, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0, 3]",38
La_Liga,2017,Levante,"[3, 1, 1, 1, 3, 0, 0, 1, 1, 1, 0, 3, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 0]",38
La_Liga,2017,Malaga,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 1, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 3, 0, 0, 0, 0]",38
La_Liga,2017,Real Madrid,"[3, 1, 1, 3, 0, 3, 3, 3, 3, 0, 3, 1, 3, 1, 3, 0, 1, 0, 3, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 1, 3, 1, 0, 3, 1]",38
La_Liga,2017,Sevilla,"[1, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0, 3, 3, 3, 0, 1, 0, 0, 0, 3, 1, 0, 3, 3, 0, 3, 3, 0, 0, 1, 0, 1, 1, 0, 3, 3, 1, 3]",38
La_Liga,2017,Sociedad,"[3, 3, 3, 0, 0, 0, 1, 3, 1, 0, 3, 1, 1, 0, 0, 1, 3, 0, 0, 0, 0, 3, 0, 3, 0, 1, 3, 0, 0, 1, 3, 3, 3, 0, 3, 0, 3, 0]",38
La_Liga,2017,Valencia,"[3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 3, 0, 0, 3, 3, 0, 0, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 0, 0, 1, 1, 0, 3, 3]",38
La_Liga,2017,Villarreal,"[0, 0, 3, 3, 1, 0, 3, 3, 3, 1, 3, 1, 0, 0, 0, 3, 3, 1, 3, 3, 3, 0, 0, 1, 3, 0, 0, 3, 3, 0, 0, 1, 3, 3, 3, 0, 3, 1]",38
La_Liga,2018,Alaves,"[0, 1, 3, 3, 3, 1, 0, 3, 3, 3, 0, 3, 0, 1, 0, 1, 3, 3, 1, 0, 0, 0, 3, 1, 1, 3, 1, 3, 0, 0, 1, 0, 1, 0, 1, 0, 0, 3]",38
La_Liga,2018,Ath Bilbao,"[3, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 3, 1, 1, 3, 3, 1, 3, 0, 1, 3, 3, 0, 1, 3, 3, 3, 0, 3, 0, 3, 1, 0, 3, 0]",38
La_Liga,2018,Ath Madrid,"[1, 3, 0, 1, 3, 3, 1, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 1, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 0, 1, 1]",38
La_Liga,2018,Barcelona,"[3, 3, 3, 3, 1, 0, 1, 1, 3, 3, 3, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3, 0, 3, 1]",38
La_Liga,2018,Betis,"[0, 1, 3, 1, 1, 3, 3, 0, 0, 0, 1, 3, 0, 3, 3, 3, 1, 0, 0, 3, 0, 3, 0, 1, 3, 0, 3, 0, 1, 0, 3, 0, 0, 0, 1, 0, 3, 3]",38
La_Liga,2018,Celta,"[1, 3, 3, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 3, 1, 3, 0, 3, 1, 1, 3, 0, 1]",38
La_Liga,2018,Eibar,"[0, 0, 3, 1, 3, 0, 0, 3, 1, 0, 3, 1, 3, 0, 1, 1, 1, 1, 0, 3, 1, 3, 1, 1, 0, 3, 1, 0, 1, 3, 0, 1, 0, 0, 3, 3, 0, 1]",38
La_Liga,2018,Espanol,"[1, 3, 0, 3, 0, 3, 1, 3, 3, 1, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 3, 1, 1, 3, 1, 0, 0, 1, 3, 3, 1, 1, 1, 3, 3, 3]",38
La_Liga,2018,Getafe,"[0, 3, 1, 3, 0, 1, 1, 0, 3, 3, 1, 0, 1, 3, 1, 3, 1, 0, 3, 3, 0, 1, 3, 1, 3, 3, 3, 1, 0, 1, 3, 1, 3, 1, 0, 3, 0, 1]",38
La_Liga,2018,Girona,"[1, 0, 3, 3, 1, 0, 1, 0, 1, 3, 3, 1, 3, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 1, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]",38
La_Liga,2018,Huesca,"[3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 3, 0, 0, 1, 3, 3, 0, 1, 3, 0, 0, 0, 1, 1, 1, 1, 3, 1, 0, 0, 3]",38
La_Liga,2018,Leganes,"[0, 1, 0, 0, 0, 3, 0, 3, 1, 0, 1, 1, 3, 3, 1, 1, 1, 0, 3, 0, 1, 3, 3, 0, 1, 3, 0, 0, 3, 3, 1, 1, 0, 0, 1, 3, 0, 0]",38
La_Liga,2018,Levante,"[3, 0, 1, 0, 0, 0, 3, 3, 3, 3, 1, 0, 1, 3, 1, 0, 0, 1, 0, 3, 0, 1, 0, 3, 0, 0, 0, 1, 1, 0, 1, 0, 1, 3, 0, 3, 3, 1]",38
La_Liga,2018,Real Madrid,"[3, 3, 3, 1, 3, 0, 1, 0, 0, 0, 3, 3, 0, 3, 3, 3, 1, 0, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 0, 3, 1, 3, 1, 0, 3, 0, 0]",38
La_Liga,2018,Sevilla,"[3, 1, 0, 0, 3, 3, 3, 3, 0, 3, 1, 3, 3, 1, 1, 3, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 3, 3, 0, 3, 3, 3, 0, 3, 0, 0, 1, 3]",38
La_Liga,2018,Sociedad,"[3, 1, 0, 0, 3, 1, 0, 3, 1, 0, 1, 3, 3, 0, 0, 0, 0, 3, 3, 1, 1, 3, 1, 3, 1, 0, 0, 1, 1, 3, 0, 1, 0, 0, 3, 3, 3, 0]",38
La_Liga,2018,Valencia,"[1, 0, 1, 1, 1, 1, 3, 1, 1, 1, 0, 3, 3, 0, 1, 1, 3, 0, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 3, 3, 0, 3, 3, 0, 0, 3, 3, 3]",38
La_Liga,2018,Valladolid,"[1, 0, 1, 0, 1, 3, 3, 3, 3, 1, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 3, 0, 3, 3, 0]",38
La_Liga,2018,Vallecano,"[0, 0, 3, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 3, 3, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 3, 0, 0, 1]",38
La_Liga,2018,Villarreal,"[0, 1, 0, 3, 1, 3, 0, 0, 1, 0, 1, 1, 3, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 3, 3, 0, 1, 0, 3, 3, 3, 1, 0, 3, 1]",38
La_Liga,2019,Alaves,"[3, 1, 1, 0, 0, 0, 3, 0, 3, 0, 1, 0, 3, 3, 0, 0, 1, 0, 1, 3, 0, 1, 3, 0, 3, 1, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 3, 0]",38
La_Liga,2019,Ath Bilbao,"[3, 1, 3, 1, 3, 1, 0, 0, 1, 0, 3, 1, 3, 3, 3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 3, 3, 1, 1, 3, 0, 3, 3, 0, 0, 3, 0, 0]",38
La_Liga,2019,Ath Madrid,"[3, 3, 3, 0, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 0, 1, 3, 3, 3, 0, 1, 0, 3, 1, 3, 1, 1, 1, 3, 3, 3, 3, 1, 3, 1, 3, 3, 1]",38
La_Liga,2019,Barcelona,"[0, 3, 1, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 1, 3, 1, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 1, 3, 1, 1, 3, 3, 3, 0, 3]",38
La_Liga,2019,Betis,"[0, 0, 3, 1, 1, 3, 0, 1, 0, 0, 3, 1, 0, 3, 3, 3, 1, 0, 1, 3, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 3, 0, 0, 1, 3, 0, 0, 0]",38
La_Liga,2019,Celta,"[0, 3, 1, 0, 1, 1, 0, 3, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 1, 1, 1, 0, 3, 1, 3, 1, 1, 0, 1, 3, 3, 1, 0, 1, 1, 0, 0, 1]",38
La_Liga,2019,Eibar,"[0, 1, 0, 0, 1, 3, 3, 1, 0, 0, 3, 3, 0, 0, 0, 0, 1, 3, 0, 3, 1, 1, 0, 0, 3, 0, 0, 0, 1, 1, 3, 3, 0, 0, 1, 3, 3, 0]",38
La_Liga,2019,Espanol,"[0, 1, 0, 3, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 1, 3, 1, 0, 3, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",38
La_Liga,2019,Getafe,"[0, 1, 1, 1, 3, 1, 0, 3, 3, 0, 3, 3, 1, 1, 3, 3, 3, 0, 0, 3, 3, 3, 3, 0, 0, 3, 1, 0, 1, 1, 1, 3, 0, 1, 0, 1, 0, 0]",38
La_Liga,2019,Granada,"[1, 0, 3, 3, 3, 1, 3, 0, 3, 3, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 0, 3, 0, 3, 3, 1, 1, 3, 1, 0, 1, 0, 3, 1, 3, 0, 3, 3]",38
