,League,Season,Team,Sequence,c1,c2,c3
516,E0,2003,Charlton,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1.000149609722819,5.830741747270508,6.172839506172839
517,E0,2003,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",1.0353839675910859,2.6583814153224874,3.2051282051282053
518,E0,2003,Everton,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",1.0000018816799632,2.446390095668297,2.7027027027027026
519,E0,2003,Fulham,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1.0002442002442002,2.2917545642708785,2.949852507374631
520,E0,2003,Leeds,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1.000000036520349,2.34269538596313,2.793296089385475
521,E0,2003,Leicester,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",1.0000508078447305,2.8830417383280293,1.0695187165775402
522,E0,2003,Liverpool,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",1.0091613241829274,8.612333490432103,1.0214504596527068
523,E0,2003,Man City,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1.0000147009957618,2.5015720958124104,3.048780487804878
524,E0,2003,Man United,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1.0090809969140144,2.370743478581191,2.865329512893983
525,E0,2003,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",1.0000264021157483,1.1498501929607134,1.3793103448275863
526,E0,2003,Newcastle,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",1.0083338353555462,2.0421107060969934,1.1061946902654867
527,E0,2003,Portsmouth,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",1.0000010244707045,1.4396280507508081,1.243781094527363
528,E0,2003,Southampton,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1.0001049637617005,6.934133353896997,6.802721088435374
529,E0,2003,Tottenham,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1.0000070522559947,2.156578207112444,1.1389521640091116
530,E0,2003,Wolves,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.0000020752630105,6.510061165955309,1.0256410256410255
531,E0,2004,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",1.1407845745908265,1.0706096978569875,1.4947683109118086
532,E0,2004,Aston Villa,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",1.0002442002442002,1.0,1.5174506828528074
533,E0,2004,Birmingham,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1.000032936368384,3.5324009677010246,3.9840637450199203
534,E0,2004,Blackburn,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",1.0002090850312417,6.839411299246842,1.0224948875255624
535,E0,2004,Bolton,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",1.0007850071902127,3.985282010464006,1.0548523206751055
536,E0,2004,Charlton,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",1.000149609722819,1.169291329729407,1.3831258644536653
537,E0,2004,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.5035931953508164,2.966927147257331,1.0
538,E0,2004,Crystal Palace,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1.000000036520349,1.092752472513164,1.3717421124828533
539,E0,2004,Everton,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",1.0024500208091667,11.068631642535637,13.333333333333334
540,E0,2004,Fulham,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",1.0000047384037907,1.6934713679658733,1.2165450121654502
541,E0,2004,Liverpool,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",1.0003959489930363,1.0,1.5479876160990713
542,E0,2004,Man City,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1.000299532124069,1.790728963037736,1.187648456057007
543,E0,2004,Man United,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",1.1392891819876498,1.0774883305555136,1.5174506828528074
544,E0,2004,Middlesbrough,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",1.0007804162586758,6.230607262229357,6.622516556291391
545,E0,2004,Newcastle,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",1.0002090850312417,1.230651611365352,1.7513134851138354
546,E0,2004,Norwich,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",1.0000000835642648,1.5847884080708305,1.17096018735363
547,E0,2004,Portsmouth,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1.0000010244707045,4.293996901425504,4.587155963302752
548,E0,2004,Southampton,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",1.0000005854736458,1.8078862951949273,1.1261261261261262
549,E0,2004,Tottenham,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",1.0003910298510639,1.7798390893831886,1.1990407673860912
550,E0,2004,West Brom,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",1.0000060527154737,8.890106381484355,1.0101010101010102
551,E0,2005,Arsenal,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0013984000171472,1.2254329967243685,1.335113484646195
552,E0,2005,Aston Villa,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1.0000040304007103,1.0,1.545595054095827
553,E0,2005,Birmingham,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1.0000000241572442,2.370743478581193,1.1350737797956867
554,E0,2005,Blackburn,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",1.0002386500854352,3.38554667770801,1.0787486515641855
555,E0,2005,Bolton,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1.000480469748762,2.750205918357974,3.508771929824561
556,E0,2005,Charlton,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",1.0000035672456171,1.381306779628721,2.032520325203252
557,E0,2005,Chelsea,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]",1.0717315809871115,6.326888770542503,5.882352941176471
558,E0,2005,Everton,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",1.0000108419256055,6.520023336532439,1.027749229188078
559,E0,2005,Fulham,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1.0000018015640217,2.032382073839673,1.183431952662722
560,E0,2005,Liverpool,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.041329771833122,1.072056961980483,1.5552099533437014
561,E0,2005,Man City,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1.0000000797802575,3.2877398161825266,4.016064257028113
562,E0,2005,Man United,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.06941059918755,1.5663370801346683,2.0120724346076457
563,E0,2005,Middlesbrough,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",1.0000043148663462,2.6198523848362028,1.1160714285714286
564,E0,2005,Newcastle,"[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1.0001220004391758,4.71144055389372,1.0493179433368311
565,E0,2005,Portsmouth,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",1.0000000696917235,2.19264572704599,1.1428571428571428
566,E0,2005,Sunderland,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1.0,1.7869990979237944,1.1210762331838564
567,E0,2005,Tottenham,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0]",1.0051647688620928,5.2428562629736755,5.617977528089888
568,E0,2005,West Brom,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0000000022792956,4.13335857259711,5.208333333333333
569,E0,2005,West Ham,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1.0000491355329604,2.61572821872245,1.1261261261261262
570,E0,2005,Wigan,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1.0000054332895676,3.298430830986802,4.201680672268908
571,E0,2006,Arsenal,"[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",1.010485715175889,1.104581612524389,1.5527950310559007
572,E0,2006,Aston Villa,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",1.0015574344008986,1.889953018320663,1.1682242990654206
573,E0,2006,Blackburn,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",1.0000186617163016,1.644240699330826,1.256281407035176
574,E0,2006,Bolton,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",1.0000803555384554,2.077102443916055,2.8901734104046244
575,E0,2006,Charlton,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",1.0000000241572442,2.370743478581194,1.1135857461024499
576,E0,2006,Chelsea,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.2759665931614046,1.6685971445988144,1.1325028312570782
577,E0,2006,Everton,"[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]",1.0021815310542643,1.8781289297349772,1.1641443538998837
578,E0,2006,Fulham,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1.000009015453466,2.041574657975739,2.6109660574412534
579,E0,2006,Liverpool,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]",1.0022888852923264,1.0,1.5082956259426847
580,E0,2006,Man City,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1.0000012762218502,1.2194514456293808,1.7761989342806395
581,E0,2006,Man United,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",1.0777737549222652,1.6882839402468186,2.05761316872428
582,E0,2006,Middlesbrough,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.0000070522559947,2.156578207112444,1.1428571428571428
583,E0,2006,Newcastle,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1.0000020858643386,1.405422818414341,2.0618556701030926
584,E0,2006,Portsmouth,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1.0003199999365238,2.2139588896675235,2.985074626865672
585,E0,2006,Reading,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",1.0000491355329604,1.1645279344287736,1.4577259475218658
586,E0,2006,Sheffield United,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1.0000000696917235,1.0,1.4534883720930232
587,E0,2006,Tottenham,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0005661855097403,1.7682311135121247,1.2106537530266344
588,E0,2006,Watford,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",1.0000000040959993,7.634328976379781,1.0121457489878543
589,E0,2006,West Ham,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",1.0000000934710107,2.4424266937618437,1.1235955056179776
590,E0,2006,Wigan,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",1.0000000696917235,2.19264572704599,3.0303030303030303
591,E0,2007,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",1.2759665931614046,1.9196543465789708,2.0833333333333335
592,E0,2007,Aston Villa,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",1.0018184244638189,1.0,1.5552099533437014
593,E0,2007,Birmingham,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1.0000001356566086,1.104581612524389,1.3908205841446453
594,E0,2007,Blackburn,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",1.0021815310542643,1.878128929734978,1.1904761904761905
595,E0,2007,Bolton,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.0000001256558595,1.4307425518952905,1.297016861219196
596,E0,2007,Chelsea,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.2572603842306809,12.154084747229554,1.0
597,E0,2007,Derby,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9999999999999998,2.991486736749605,1.941747572815534
598,E0,2007,Everton,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",1.0010591193918743,1.3957587072550004,1.277139208173691
599,E0,2007,Fulham,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",1.0000002215727783,10.272154226659378,1.0141987829614605
600,E0,2007,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1.1407845745908265,3.041785003509012,1.0810810810810811
601,E0,2007,Man City,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1.0001603743215302,16.285698285444777,14.084507042253522
602,E0,2007,Man United,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1.0706423244887302,1.563439300198103,2.0080321285140563
603,E0,2007,Middlesbrough,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.0000040304007103,2.2702128930571153,1.1210762331838564
604,E0,2007,Newcastle,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",1.0000020858643386,3.8151830986750914,4.926108374384237
605,E0,2007,Portsmouth,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",1.0002422216562439,1.6546326752135534,2.2573363431151243
606,E0,2007,Reading,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",1.0000000082718061,2.1648404721228456,2.6041666666666665
607,E0,2007,Sunderland,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1.0000000380087273,3.5838221284797918,1.0787486515641855
608,E0,2007,Tottenham,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",1.0000526568633756,1.7213174941320748,1.1976047904191616
609,E0,2007,West Ham,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1.0000216273787577,3.6726779667447933,4.273504273504273
610,E0,2007,Wigan,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0]",1.0000005492724295,8.078941288262076,1.019367991845056
611,E0,2008,Arsenal,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0341442470695272,14.261791642147374,1.0080645161290323
612,E0,2008,Aston Villa,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",1.0024500208091667,2.7330359759512177,3.3112582781456954
613,E0,2008,Blackburn,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1.0000024675850911,2.7330359759512177,1.0964912280701755
614,E0,2008,Bolton,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1.0000002911196926,1.3957587072550006,1.9920318725099602
615,E0,2008,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1.06941059918755,1.5663370801346683,1.2062726176115801
616,E0,2008,Everton,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",1.0040079250847682,4.293996901425505,1.0615711252653928
617,E0,2008,Fulham,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",1.0001958937576536,1.1779206329654481,1.394700139470014
618,E0,2008,Hull,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1.0000001356566086,67.96229349820827,38.46153846153846
619,E0,2008,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.5815225649569464,1.0431039090115772,1.3623978201634876
620,E0,2008,Man City,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",1.0000033207681052,1.6018433528836769,1.272264631043257
621,E0,2008,Man United,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.1338730931613314,1.0,1.4124293785310735
622,E0,2008,Middlesbrough,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1.0000000239081301,4.161556982374937,4.273504273504273
623,E0,2008,Newcastle,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1.0000002322183192,4.196674638349662,4.608294930875576
624,E0,2008,Portsmouth,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0]",1.0000024675850911,1.8755823130992606,2.4752475247524752
625,E0,2008,Stoke,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",1.0000043148663462,2.6198523848362028,1.122334455667789
626,E0,2008,Sunderland,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1.0000000768817379,3.401934864321011,4.132231404958677
627,E0,2008,Tottenham,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",1.00003734536836,9.747690602480375,1.016260162601626
628,E0,2008,West Brom,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",1.0000000024520586,1.0,1.5060240963855422
